-0.2	23.3	0.00E+00	0.00E+00	5.00E+02
-0.3	23.3	0.00E+00	0.00E+00	5.00E+02
-0.4	23.3	0.00E+00	0.00E+00	5.00E+02
-0.5	23.3	0.00E+00	0.00E+00	5.00E+02
0.5	23.2	0.00E+00	0.00E+00	5.00E+02
0.4	23.2	0.00E+00	0.00E+00	5.00E+02
0.3	23.2	0.00E+00	0.00E+00	5.00E+02
0.2	23.2	0.00E+00	0.00E+00	5.00E+02
0.1	23.2	0.00E+00	0.00E+00	5.00E+02
0	23.2	0.00E+00	0.00E+00	5.00E+02
-0.1	23.2	0.00E+00	0.00E+00	5.00E+02
-0.2	23.2	0.00E+00	0.00E+00	5.00E+02
-0.3	23.2	0.00E+00	0.00E+00	5.00E+02
-0.4	23.2	0.00E+00	0.00E+00	5.00E+02
-0.5	23.2	0.00E+00	0.00E+00	5.00E+02
0.5	23.1	0.00E+00	0.00E+00	5.00E+02
0.4	23.1	0.00E+00	0.00E+00	5.00E+02
0.3	23.1	0.00E+00	0.00E+00	5.00E+02
0.2	23.1	0.00E+00	0.00E+00	5.00E+02
0.1	23.1	0.00E+00	0.00E+00	5.00E+02
0	23.1	0.00E+00	0.00E+00	5.00E+02
-0.1	23.1	0.00E+00	0.00E+00	5.00E+02
-0.2	23.1	0.00E+00	0.00E+00	5.00E+02
-0.3	23.1	0.00E+00	0.00E+00	5.00E+02
-0.4	23.1	0.00E+00	0.00E+00	5.00E+02
-0.5	23.1	0.00E+00	0.00E+00	5.00E+02
0.5	23	0.00E+00	0.00E+00	5.00E+02
0.4	23	0.00E+00	0.00E+00	5.00E+02
0.3	23	0.00E+00	0.00E+00	5.00E+02
0.2	23	0.00E+00	0.00E+00	5.00E+02
0.1	23	0.00E+00	0.00E+00	5.00E+02
0	23	0.00E+00	0.00E+00	5.00E+02
-0.1	23	0.00E+00	0.00E+00	5.00E+02
-0.2	23	0.00E+00	0.00E+00	5.00E+02
-0.3	23	0.00E+00	0.00E+00	5.00E+02
-0.4	23	0.00E+00	0.00E+00	5.00E+02
-0.5	23	0.00E+00	0.00E+00	5.00E+02
0.5	22.9	0.00E+00	0.00E+00	5.00E+02
0.4	22.9	0.00E+00	0.00E+00	5.00E+02
0.3	22.9	0.00E+00	0.00E+00	5.00E+02
0.2	22.9	0.00E+00	0.00E+00	5.00E+02
0.1	22.9	0.00E+00	0.00E+00	5.00E+02
0	22.9	0.00E+00	0.00E+00	5.00E+02
-0.1	22.9	0.00E+00	0.00E+00	5.00E+02
-0.2	22.9	0.00E+00	0.00E+00	5.00E+02
-0.3	22.9	0.00E+00	0.00E+00	5.00E+02
-0.4	22.9	0.00E+00	0.00E+00	5.00E+02
-0.5	22.9	0.00E+00	0.00E+00	5.00E+02
0.5	22.8	0.00E+00	0.00E+00	5.00E+02
0.4	22.8	0.00E+00	0.00E+00	5.00E+02
0.3	22.8	0.00E+00	0.00E+00	5.00E+02
0.2	22.8	0.00E+00	0.00E+00	5.00E+02
0.1	22.8	0.00E+00	0.00E+00	5.00E+02
0	22.8	0.00E+00	0.00E+00	5.00E+02
-0.1	22.8	0.00E+00	0.00E+00	5.00E+02
-0.2	22.8	0.00E+00	0.00E+00	5.00E+02
-0.3	22.8	0.00E+00	0.00E+00	5.00E+02
-0.4	22.8	0.00E+00	0.00E+00	5.00E+02
-0.5	22.8	0.00E+00	0.00E+00	5.00E+02
0.5	22.7	0.00E+00	0.00E+00	5.00E+02
0.4	22.7	0.00E+00	0.00E+00	5.00E+02
0.3	22.7	0.00E+00	0.00E+00	5.00E+02
0.2	22.7	0.00E+00	0.00E+00	5.00E+02
0.1	22.7	0.00E+00	0.00E+00	5.00E+02
0	22.7	0.00E+00	0.00E+00	5.00E+02
-0.1	22.7	0.00E+00	0.00E+00	5.00E+02
-0.2	22.7	0.00E+00	0.00E+00	5.00E+02
-0.3	22.7	0.00E+00	0.00E+00	5.00E+02
-0.4	22.7	0.00E+00	0.00E+00	5.00E+02
-0.5	22.7	0.00E+00	0.00E+00	5.00E+02
0.5	22.6	0.00E+00	0.00E+00	5.00E+02
0.4	22.6	0.00E+00	0.00E+00	5.00E+02
0.3	22.6	0.00E+00	0.00E+00	5.00E+02
0.2	22.6	0.00E+00	0.00E+00	5.00E+02
0.1	22.6	0.00E+00	0.00E+00	5.00E+02
0	22.6	0.00E+00	0.00E+00	5.00E+02
-0.1	22.6	0.00E+00	0.00E+00	5.00E+02
-0.2	22.6	0.00E+00	0.00E+00	5.00E+02
-0.3	22.6	0.00E+00	0.00E+00	5.00E+02
-0.4	22.6	0.00E+00	0.00E+00	5.00E+02
-0.5	22.6	0.00E+00	0.00E+00	5.00E+02
0.5	22.5	0.00E+00	0.00E+00	5.00E+02
0.4	22.5	0.00E+00	0.00E+00	5.00E+02
0.3	22.5	0.00E+00	0.00E+00	5.00E+02
0.2	22.5	0.00E+00	0.00E+00	5.00E+02
0.1	22.5	0.00E+00	0.00E+00	5.00E+02
0	22.5	0.00E+00	0.00E+00	5.00E+02
-0.1	22.5	0.00E+00	0.00E+00	5.00E+02
-0.2	22.5	0.00E+00	0.00E+00	5.00E+02
-0.3	22.5	0.00E+00	0.00E+00	5.00E+02
-0.4	22.5	0.00E+00	0.00E+00	5.00E+02
-0.5	22.5	0.00E+00	0.00E+00	5.00E+02
0.5	22.4	0.00E+00	0.00E+00	5.00E+02
0.4	22.4	0.00E+00	0.00E+00	5.00E+02
0.3	22.4	0.00E+00	0.00E+00	5.00E+02
0.2	22.4	0.00E+00	0.00E+00	5.00E+02
0.1	22.4	0.00E+00	0.00E+00	5.00E+02
0	22.4	0.00E+00	0.00E+00	5.00E+02
-0.1	22.4	0.00E+00	0.00E+00	5.00E+02
-0.2	22.4	0.00E+00	0.00E+00	5.00E+02
-0.3	22.4	0.00E+00	0.00E+00	5.00E+02
-0.4	22.4	0.00E+00	0.00E+00	5.00E+02
-0.5	22.4	0.00E+00	0.00E+00	5.00E+02
0.5	22.3	0.00E+00	0.00E+00	5.00E+02
0.4	22.3	0.00E+00	0.00E+00	5.00E+02
0.3	22.3	0.00E+00	0.00E+00	5.00E+02
0.2	22.3	0.00E+00	0.00E+00	5.00E+02
0.1	22.3	0.00E+00	0.00E+00	5.00E+02
0	22.3	0.00E+00	0.00E+00	5.00E+02
-0.1	22.3	0.00E+00	0.00E+00	5.00E+02
-0.2	22.3	0.00E+00	0.00E+00	5.00E+02
-0.3	22.3	0.00E+00	0.00E+00	5.00E+02
-0.4	22.3	0.00E+00	0.00E+00	5.00E+02
-0.5	22.3	0.00E+00	0.00E+00	5.00E+02
0.5	22.2	0.00E+00	0.00E+00	5.00E+02
0.4	22.2	0.00E+00	0.00E+00	5.00E+02
0.3	22.2	0.00E+00	0.00E+00	5.00E+02
0.2	22.2	0.00E+00	0.00E+00	5.00E+02
0.1	22.2	0.00E+00	0.00E+00	5.00E+02
0	22.2	0.00E+00	0.00E+00	5.00E+02
-0.1	22.2	0.00E+00	0.00E+00	5.00E+02
-0.2	22.2	0.00E+00	0.00E+00	5.00E+02
-0.3	22.2	0.00E+00	0.00E+00	5.00E+02
-0.4	22.2	0.00E+00	0.00E+00	5.00E+02
-0.5	22.2	0.00E+00	0.00E+00	5.00E+02
0.5	22.1	0.00E+00	0.00E+00	5.00E+02
0.4	22.1	0.00E+00	0.00E+00	5.00E+02
0.3	22.1	0.00E+00	0.00E+00	5.00E+02
0.2	22.1	0.00E+00	0.00E+00	5.00E+02
0.1	22.1	0.00E+00	0.00E+00	5.00E+02
0	22.1	0.00E+00	0.00E+00	5.00E+02
-0.1	22.1	0.00E+00	0.00E+00	5.00E+02
-0.2	22.1	0.00E+00	0.00E+00	5.00E+02
-0.3	22.1	0.00E+00	0.00E+00	5.00E+02
-0.4	22.1	0.00E+00	0.00E+00	5.00E+02
-0.5	22.1	0.00E+00	0.00E+00	5.00E+02
0.5	22	0.00E+00	0.00E+00	5.00E+02
0.4	22	0.00E+00	0.00E+00	5.00E+02
0.3	22	0.00E+00	0.00E+00	5.00E+02
0.2	22	0.00E+00	0.00E+00	5.00E+02
0.1	22	0.00E+00	0.00E+00	5.00E+02
0	22	0.00E+00	0.00E+00	5.00E+02
-0.1	22	0.00E+00	0.00E+00	5.00E+02
-0.2	22	0.00E+00	0.00E+00	5.00E+02
-0.3	22	0.00E+00	0.00E+00	5.00E+02
-0.4	22	0.00E+00	0.00E+00	5.00E+02
-0.5	22	0.00E+00	0.00E+00	5.00E+02
0.5	21.9	0.00E+00	0.00E+00	5.00E+02
0.4	21.9	0.00E+00	0.00E+00	5.00E+02
0.3	21.9	0.00E+00	0.00E+00	5.00E+02
0.2	21.9	0.00E+00	0.00E+00	5.00E+02
0.1	21.9	0.00E+00	0.00E+00	5.00E+02
0	21.9	0.00E+00	0.00E+00	5.00E+02
-0.1	21.9	0.00E+00	0.00E+00	5.00E+02
-0.2	21.9	0.00E+00	0.00E+00	5.00E+02
-0.3	21.9	0.00E+00	0.00E+00	5.00E+02
-0.4	21.9	0.00E+00	0.00E+00	5.00E+02
-0.5	21.9	0.00E+00	0.00E+00	5.00E+02
0.5	21.8	0.00E+00	0.00E+00	5.00E+02
0.4	21.8	0.00E+00	0.00E+00	5.00E+02
0.3	21.8	0.00E+00	0.00E+00	5.00E+02
0.2	21.8	0.00E+00	0.00E+00	5.00E+02
0.1	21.8	0.00E+00	0.00E+00	5.00E+02
0	21.8	0.00E+00	0.00E+00	5.00E+02
-0.1	21.8	0.00E+00	0.00E+00	5.00E+02
-0.2	21.8	0.00E+00	0.00E+00	5.00E+02
-0.3	21.8	0.00E+00	0.00E+00	5.00E+02
-0.4	21.8	0.00E+00	0.00E+00	5.00E+02
-0.5	21.8	0.00E+00	0.00E+00	5.00E+02
0.5	21.7	0.00E+00	0.00E+00	5.00E+02
0.4	21.7	0.00E+00	0.00E+00	5.00E+02
0.3	21.7	0.00E+00	0.00E+00	5.00E+02
0.2	21.7	0.00E+00	0.00E+00	5.00E+02
