#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Z / mm"	"E-Field (Es)_Z (Z)"
#-----------------------------
-22.000000000000	-14099.495117188
-21.992000000000	-14125.339843750
-21.984000000000	-14151.191406250
-21.976000000000	-14177.036132813
-21.968000000000	-14202.880859375
-21.960000000000	-14228.732421875
-21.952000000000	-14254.577148438
-21.944000000000	-14280.421875000
-21.936000000000	-14306.267578125
-21.928000000000	-14332.118164063
-21.920000000000	-14357.963867188
-21.912000000000	-14383.808593750
-21.904000000000	-14409.660156250
-21.896000000000	-14435.504882813
-21.888000000000	-14461.349609375
-21.880000000000	-14487.201171875
-21.872000000000	-14513.045898438
-21.864000000000	-14538.890625000
-21.856000000000	-14564.736328125
-21.848000000000	-14590.586914063
-21.840000000000	-14616.431640625
-21.832000000000	-14642.277343750
-21.824000000000	-14668.127929688
-21.816000000000	-14693.973632813
-21.808000000000	-14719.818359375
-21.800000000000	-14745.669921875
-21.792000000000	-14771.514648438
-21.784000000000	-14797.359375000
-21.776000000000	-14823.210937500
-21.768000000000	-14849.055664063
-21.760000000000	-14875.237304688
-21.752000000000	-14902.578125000
-21.744000000000	-14929.925781250
-21.736000000000	-14957.266601563
-21.728000000000	-14984.607421875
-21.720000000000	-15011.955078125
-21.712000000000	-15039.295898438
-21.704000000000	-15066.636718750
-21.696000000000	-15093.984375000
-21.688000000000	-15121.324218750
-21.680000000000	-15148.666015625
-21.672000000000	-15176.006835938
-21.664000000000	-15203.353515625
-21.656000000000	-15230.694335938
-21.648000000000	-15258.035156250
-21.640000000000	-15285.382812500
-21.632000000000	-15312.723632813
-21.624000000000	-15340.064453125
-21.616000000000	-15367.412109375
-21.608000000000	-15394.752929688
-21.600000000000	-15422.093750000
-21.592000000000	-15449.440429688
-21.584000000000	-15476.781250000
-21.576000000000	-15504.122070313
-21.568000000000	-15531.462890625
-21.560000000000	-15558.810546875
-21.552000000000	-15586.151367188
-21.544000000000	-15613.492187500
-21.536000000000	-15640.839843750
-21.528000000000	-15668.180664063
-21.520000000000	-15695.521484375
-21.512000000000	-15722.869140625
-21.504000000000	-15751.775390625
-21.496000000000	-15780.700195313
-21.488000000000	-15809.625000000
-21.480000000000	-15838.556640625
-21.472000000000	-15867.481445313
-21.464000000000	-15896.406250000
-21.456000000000	-15925.337890625
-21.448000000000	-15954.262695313
-21.440000000000	-15983.187500000
-21.432000000000	-16012.119140625
-21.424000000000	-16041.043945313
-21.416000000000	-16069.968750000
-21.408000000000	-16098.893554688
-21.400000000000	-16127.825195313
-21.392000000000	-16156.750000000
-21.384000000000	-16185.674804688
-21.376000000000	-16214.606445313
-21.368000000000	-16243.531250000
-21.360000000000	-16272.456054688
-21.352000000000	-16301.387695313
-21.344000000000	-16330.312500000
-21.336000000000	-16359.237304688
-21.328000000000	-16388.169921875
-21.320000000000	-16417.093750000
-21.312000000000	-16446.019531250
-21.304000000000	-16474.943359375
-21.296000000000	-16503.875000000
-21.288000000000	-16532.800781250
-21.280000000000	-16561.724609375
-21.272000000000	-16590.656250000
-21.264000000000	-16619.582031250
-21.256000000000	-16649.767578125
-21.248000000000	-16680.376953125
-21.240000000000	-16710.978515625
-21.232000000000	-16741.580078125
-21.224000000000	-16772.183593750
-21.216000000000	-16802.792968750
-21.208000000000	-16833.394531250
-21.200000000000	-16863.996093750
-21.192000000000	-16894.605468750
-21.184000000000	-16925.208984375
-21.176000000000	-16955.810546875
-21.168000000000	-16986.419921875
-21.160000000000	-17017.021484375
-21.152000000000	-17047.625000000
-21.144000000000	-17078.234375000
-21.136000000000	-17108.835937500
-21.128000000000	-17139.437500000
-21.120000000000	-17170.041015625
-21.112000000000	-17200.650390625
-21.104000000000	-17231.251953125
-21.096000000000	-17261.855468750
-21.088000000000	-17292.464843750
-21.080000000000	-17323.066406250
-21.072000000000	-17353.667968750
-21.064000000000	-17384.277343750
-21.056000000000	-17414.880859375
-21.048000000000	-17445.482421875
-21.040000000000	-17476.083984375
-21.032000000000	-17506.693359375
-21.024000000000	-17537.296875000
-21.016000000000	-17567.898437500
-21.008000000000	-17599.421875000
-21.000000000000	-17631.800781250
-20.992000000000	-17664.179687500
-20.984000000000	-17696.568359375
-20.976000000000	-17728.947265625
-20.968000000000	-17761.326171875
-20.960000000000	-17793.712890625
-20.952000000000	-17826.091796875
-20.944000000000	-17858.470703125
-20.936000000000	-17890.849609375
-20.928000000000	-17923.236328125
-20.920000000000	-17955.617187500
-20.912000000000	-17987.996093750
-20.904000000000	-18020.382812500
-20.896000000000	-18052.761718750
-20.888000000000	-18085.140625000
-20.880000000000	-18117.527343750
-20.872000000000	-18149.906250000
-20.864000000000	-18182.285156250
-20.856000000000	-18214.666015625
-20.848000000000	-18247.052734375
-20.840000000000	-18279.431640625
-20.832000000000	-18311.810546875
-20.824000000000	-18344.197265625
-20.816000000000	-18376.576171875
-20.808000000000	-18408.955078125
-20.800000000000	-18441.341796875
-20.792000000000	-18473.722656250
-20.784000000000	-18506.101562500
-20.776000000000	-18538.488281250
-20.768000000000	-18570.867187500
-20.760000000000	-18603.769531250
-20.752000000000	-18638.029296875
-20.744000000000	-18672.300781250
-20.736000000000	-18706.560546875
-20.728000000000	-18740.822265625
-20.720000000000	-18775.091796875
-20.712000000000	-18809.353515625
-20.704000000000	-18843.615234375
-20.696000000000	-18877.884765625
-20.688000000000	-18912.146484375
-20.680000000000	-18946.408203125
-20.672000000000	-18980.669921875
-20.664000000000	-19014.939453125
-20.656000000000	-19049.201171875
-20.648000000000	-19083.462890625
-20.640000000000	-19117.732421875
-20.632000000000	-19151.994140625
-20.624000000000	-19186.255859375
-20.616000000000	-19220.525390625
-20.608000000000	-19254.787109375
-20.600000000000	-19289.048828125
-20.592000000000	-19323.318359375
-20.584000000000	-19357.580078125
-20.576000000000	-19391.839843750
-20.568000000000	-19426.101562500
-20.560000000000	-19460.371093750
-20.552000000000	-19494.632812500
-20.544000000000	-19528.894531250
-20.536000000000	-19563.164062500
-20.528000000000	-19597.425781250
-20.520000000000	-19631.687500000
-20.512000000000	-19666.039062500
-20.504000000000	-19702.294921875
-20.496000000000	-19738.550781250
-20.488000000000	-19774.806640625
-20.480000000000	-19811.070312500
-20.472000000000	-19847.326171875
-20.464000000000	-19883.582031250
-20.456000000000	-19919.845703125
-20.448000000000	-19956.101562500
-20.440000000000	-19992.357421875
-20.432000000000	-20028.623046875
-20.424000000000	-20064.878906250
-20.416000000000	-20101.134765625
-20.408000000000	-20137.390625000
-20.400000000000	-20173.654296875
-20.392000000000	-20209.910156250
-20.384000000000	-20246.166015625
-20.376000000000	-20282.429687500
-20.368000000000	-20318.685546875
-20.360000000000	-20354.941406250
-20.352000000000	-20391.207031250
-20.344000000000	-20427.460937500
-20.336000000000	-20463.716796875
-20.328000000000	-20499.982421875
-20.320000000000	-20536.238281250
-20.312000000000	-20572.494140625
-20.304000000000	-20608.750000000
-20.296000000000	-20645.013671875
-20.288000000000	-20681.269531250
-20.280000000000	-20717.525390625
-20.272000000000	-20753.789062500
-20.264000000000	-20790.044921875
-20.256000000000	-20828.000000000
-20.248000000000	-20866.378906250
-20.240000000000	-20904.746093750
-20.232000000000	-20943.115234375
-20.224000000000	-20981.484375000
-20.216000000000	-21019.863281250
-20.208000000000	-21058.232421875
-20.200000000000	-21096.601562500
-20.192000000000	-21134.978515625
-20.184000000000	-21173.347656250
-20.176000000000	-21211.716796875
-20.168000000000	-21250.095703125
-20.160000000000	-21288.464843750
-20.152000000000	-21326.832031250
-20.144000000000	-21365.210937500
-20.136000000000	-21403.580078125
-20.128000000000	-21441.949218750
-20.120000000000	-21480.318359375
-20.112000000000	-21518.695312500
-20.104000000000	-21557.064453125
-20.096000000000	-21595.433593750
-20.088000000000	-21633.812500000
-20.080000000000	-21672.181640625
-20.072000000000	-21710.550781250
-20.064000000000	-21748.927734375
-20.056000000000	-21787.296875000
-20.048000000000	-21825.666015625
-20.040000000000	-21864.035156250
-20.032000000000	-21902.414062500
-20.024000000000	-21940.781250000
-20.016000000000	-21979.150390625
-20.008000000000	-22018.798828125
-20.000000000000	-22059.408203125
-19.992000000000	-22100.017578125
-19.984000000000	-22140.634765625
-19.976000000000	-22181.244140625
-19.968000000000	-22221.853515625
-19.960000000000	-22262.470703125
-19.952000000000	-22303.080078125
-19.944000000000	-22343.689453125
-19.936000000000	-22384.298828125
-19.928000000000	-22424.916015625
-19.920000000000	-22465.525390625
-19.912000000000	-22506.134765625
-19.904000000000	-22546.753906250
-19.896000000000	-22587.361328125
-19.888000000000	-22627.970703125
-19.880000000000	-22668.589843750
-19.872000000000	-22709.199218750
-19.864000000000	-22749.806640625
-19.856000000000	-22790.416015625
-19.848000000000	-22831.035156250
-19.840000000000	-22871.644531250
-19.832000000000	-22912.253906250
-19.824000000000	-22952.871093750
-19.816000000000	-22993.480468750
-19.808000000000	-23034.089843750
-19.800000000000	-23074.707031250
-19.792000000000	-23115.316406250
-19.784000000000	-23155.925781250
-19.776000000000	-23196.544921875
-19.768000000000	-23237.152343750
-19.760000000000	-23278.544921875
-19.752000000000	-23321.529296875
-19.744000000000	-23364.521484375
-19.736000000000	-23407.505859375
-19.728000000000	-23450.490234375
-19.720000000000	-23493.482421875
-19.712000000000	-23536.466796875
-19.704000000000	-23579.449218750
-19.696000000000	-23622.443359375
-19.688000000000	-23665.427734375
-19.680000000000	-23708.410156250
-19.672000000000	-23751.394531250
-19.664000000000	-23794.388671875
-19.656000000000	-23837.371093750
-19.648000000000	-23880.355468750
-19.640000000000	-23923.349609375
-19.632000000000	-23966.332031250
-19.624000000000	-24009.316406250
-19.616000000000	-24052.308593750
-19.608000000000	-24095.292968750
-19.600000000000	-24138.277343750
-19.592000000000	-24181.269531250
-19.584000000000	-24224.253906250
-19.576000000000	-24267.236328125
-19.568000000000	-24310.220703125
-19.560000000000	-24353.214843750
-19.552000000000	-24396.197265625
-19.544000000000	-24439.181640625
-19.536000000000	-24482.175781250
-19.528000000000	-24525.158203125
-19.520000000000	-24568.142578125
-19.512000000000	-24611.369140625
-19.504000000000	-24656.871093750
-19.496000000000	-24702.371093750
-19.488000000000	-24747.873046875
-19.480000000000	-24793.384765625
-19.472000000000	-24838.884765625
-19.464000000000	-24884.386718750
-19.456000000000	-24929.898437500
-19.448000000000	-24975.398437500
-19.440000000000	-25020.900390625
-19.432000000000	-25066.412109375
-19.424000000000	-25111.912109375
-19.416000000000	-25157.414062500
-19.408000000000	-25202.914062500
-19.400000000000	-25248.425781250
-19.392000000000	-25293.927734375
-19.384000000000	-25339.427734375
-19.376000000000	-25384.939453125
-19.368000000000	-25430.441406250
-19.360000000000	-25475.941406250
-19.352000000000	-25521.453125000
-19.344000000000	-25566.955078125
-19.336000000000	-25612.455078125
-19.328000000000	-25657.966796875
-19.320000000000	-25703.468750000
-19.312000000000	-25748.968750000
-19.304000000000	-25794.468750000
-19.296000000000	-25839.980468750
-19.288000000000	-25885.482421875
-19.280000000000	-25930.982421875
-19.272000000000	-25976.496093750
-19.264000000000	-26021.996093750
-19.256000000000	-26069.783203125
-19.248000000000	-26117.964843750
-19.240000000000	-26166.136718750
-19.232000000000	-26214.306640625
-19.224000000000	-26262.478515625
-19.216000000000	-26310.660156250
-19.208000000000	-26358.832031250
-19.200000000000	-26407.001953125
-19.192000000000	-26455.185546875
-19.184000000000	-26503.355468750
-19.176000000000	-26551.527343750
-19.168000000000	-26599.708984375
-19.160000000000	-26647.880859375
-19.152000000000	-26696.052734375
-19.144000000000	-26744.234375000
-19.136000000000	-26792.406250000
-19.128000000000	-26840.576171875
-19.120000000000	-26888.748046875
-19.112000000000	-26936.929687500
-19.104000000000	-26985.101562500
-19.096000000000	-27033.271484375
-19.088000000000	-27081.455078125
-19.080000000000	-27129.625000000
-19.072000000000	-27177.796875000
-19.064000000000	-27225.978515625
-19.056000000000	-27274.150390625
-19.048000000000	-27322.322265625
-19.040000000000	-27370.492187500
-19.032000000000	-27418.675781250
-19.024000000000	-27466.845703125
-19.016000000000	-27515.017578125
-19.008000000000	-27564.953125000
-19.000000000000	-27615.957031250
-18.992000000000	-27666.958984375
-18.984000000000	-27717.974609375
-18.976000000000	-27768.978515625
-18.968000000000	-27819.982421875
-18.960000000000	-27870.998046875
-18.952000000000	-27922.000000000
-18.944000000000	-27973.003906250
-18.936000000000	-28024.007812500
-18.928000000000	-28075.023437500
-18.920000000000	-28126.025390625
-18.912000000000	-28177.029296875
-18.904000000000	-28228.044921875
-18.896000000000	-28279.048828125
-18.888000000000	-28330.050781250
-18.880000000000	-28381.066406250
-18.872000000000	-28432.070312500
-18.864000000000	-28483.074218750
-18.856000000000	-28534.076171875
-18.848000000000	-28585.091796875
-18.840000000000	-28636.095703125
-18.832000000000	-28687.099609375
-18.824000000000	-28738.115234375
-18.816000000000	-28789.117187500
-18.808000000000	-28840.121093750
-18.800000000000	-28891.136718750
-18.792000000000	-28942.140625000
-18.784000000000	-28993.142578125
-18.776000000000	-29044.158203125
-18.768000000000	-29095.162109375
-18.760000000000	-29147.314453125
-18.752000000000	-29201.322265625
-18.744000000000	-29255.343750000
-18.736000000000	-29309.353515625
-18.728000000000	-29363.361328125
-18.720000000000	-29417.382812500
-18.712000000000	-29471.392578125
-18.704000000000	-29525.400390625
-18.696000000000	-29579.421875000
-18.688000000000	-29633.431640625
-18.680000000000	-29687.439453125
-18.672000000000	-29741.449218750
-18.664000000000	-29795.470703125
-18.656000000000	-29849.478515625
-18.648000000000	-29903.488281250
-18.640000000000	-29957.509765625
-18.632000000000	-30011.517578125
-18.624000000000	-30065.527343750
-18.616000000000	-30119.548828125
-18.608000000000	-30173.556640625
-18.600000000000	-30227.566406250
-18.592000000000	-30281.587890625
-18.584000000000	-30335.595703125
-18.576000000000	-30389.605468750
-18.568000000000	-30443.613281250
-18.560000000000	-30497.634765625
-18.552000000000	-30551.644531250
-18.544000000000	-30605.652343750
-18.536000000000	-30659.673828125
-18.528000000000	-30713.683593750
-18.520000000000	-30767.691406250
-18.512000000000	-30822.175781250
-18.504000000000	-30879.375000000
-18.496000000000	-30936.572265625
-18.488000000000	-30993.771484375
-18.480000000000	-31050.982421875
-18.472000000000	-31108.181640625
-18.464000000000	-31165.378906250
-18.456000000000	-31222.591796875
-18.448000000000	-31279.789062500
-18.440000000000	-31336.988281250
-18.432000000000	-31394.199218750
-18.424000000000	-31451.398437500
-18.416000000000	-31508.595703125
-18.408000000000	-31565.794921875
-18.400000000000	-31623.005859375
-18.392000000000	-31680.205078125
-18.384000000000	-31737.402343750
-18.376000000000	-31794.615234375
-18.368000000000	-31851.812500000
-18.360000000000	-31909.011718750
-18.352000000000	-31966.222656250
-18.344000000000	-32023.421875000
-18.336000000000	-32080.619140625
-18.328000000000	-32137.832031250
-18.320000000000	-32195.029296875
-18.312000000000	-32252.228515625
-18.304000000000	-32309.425781250
-18.296000000000	-32366.638671875
-18.288000000000	-32423.835937500
-18.280000000000	-32481.035156250
-18.272000000000	-32538.246093750
-18.264000000000	-32595.445312500
-18.256000000000	-32655.718750000
-18.248000000000	-32716.316406250
-18.240000000000	-32776.902343750
-18.232000000000	-32837.484375000
-18.224000000000	-32898.070312500
-18.216000000000	-32958.667968750
-18.208000000000	-33019.253906250
-18.200000000000	-33079.835937500
-18.192000000000	-33140.437500000
-18.184000000000	-33201.019531250
-18.176000000000	-33261.605468750
-18.168000000000	-33322.203125000
-18.160000000000	-33382.789062500
-18.152000000000	-33443.371093750
-18.144000000000	-33503.972656250
-18.136000000000	-33564.554687500
-18.128000000000	-33625.140625000
-18.120000000000	-33685.722656250
-18.112000000000	-33746.324218750
-18.104000000000	-33806.906250000
-18.096000000000	-33867.492187500
-18.088000000000	-33928.089843750
-18.080000000000	-33988.675781250
-18.072000000000	-34049.257812500
-18.064000000000	-34109.859375000
-18.056000000000	-34170.441406250
-18.048000000000	-34231.027343750
-18.040000000000	-34291.609375000
-18.032000000000	-34352.210937500
-18.024000000000	-34412.792968750
-18.016000000000	-34473.378906250
-18.008000000000	-34536.390625000
-18.000000000000	-34600.570312500
-17.992000000000	-34664.750000000
-17.984000000000	-34728.945312500
-17.976000000000	-34793.125000000
-17.968000000000	-34857.304687500
-17.960000000000	-34921.500000000
-17.952000000000	-34985.679687500
-17.944000000000	-35049.859375000
-17.936000000000	-35114.039062500
-17.928000000000	-35178.234375000
-17.920000000000	-35242.417968750
-17.912000000000	-35306.597656250
-17.904000000000	-35370.792968750
-17.896000000000	-35434.972656250
-17.888000000000	-35499.152343750
-17.880000000000	-35563.347656250
-17.872000000000	-35627.527343750
-17.864000000000	-35691.707031250
-17.856000000000	-35755.886718750
-17.848000000000	-35820.082031250
-17.840000000000	-35884.261718750
-17.832000000000	-35948.441406250
-17.824000000000	-36012.636718750
-17.816000000000	-36076.816406250
-17.808000000000	-36140.996093750
-17.800000000000	-36205.191406250
-17.792000000000	-36269.375000000
-17.784000000000	-36333.554687500
-17.776000000000	-36397.750000000
-17.768000000000	-36461.929687500
-17.760000000000	-36527.765625000
-17.752000000000	-36595.765625000
-17.744000000000	-36663.781250000
-17.736000000000	-36731.781250000
-17.728000000000	-36799.781250000
-17.720000000000	-36867.800781250
-17.712000000000	-36935.796875000
-17.704000000000	-37003.796875000
-17.696000000000	-37071.816406250
-17.688000000000	-37139.816406250
-17.680000000000	-37207.812500000
-17.672000000000	-37275.812500000
-17.664000000000	-37343.832031250
-17.656000000000	-37411.832031250
-17.648000000000	-37479.828125000
-17.640000000000	-37547.847656250
-17.632000000000	-37615.847656250
-17.624000000000	-37683.847656250
-17.616000000000	-37751.863281250
-17.608000000000	-37819.863281250
-17.600000000000	-37887.863281250
-17.592000000000	-37955.878906250
-17.584000000000	-38023.878906250
-17.576000000000	-38091.878906250
-17.568000000000	-38159.878906250
-17.560000000000	-38227.894531250
-17.552000000000	-38295.894531250
-17.544000000000	-38363.894531250
-17.536000000000	-38431.910156250
-17.528000000000	-38499.910156250
-17.520000000000	-38567.910156250
-17.512000000000	-38636.726562500
-17.504000000000	-38708.785156250
-17.496000000000	-38780.843750000
-17.488000000000	-38852.902343750
-17.480000000000	-38924.976562500
-17.472000000000	-38997.035156250
-17.464000000000	-39069.093750000
-17.456000000000	-39141.171875000
-17.448000000000	-39213.230468750
-17.440000000000	-39285.289062500
-17.432000000000	-39357.363281250
-17.424000000000	-39429.421875000
-17.416000000000	-39501.480468750
-17.408000000000	-39573.539062500
-17.400000000000	-39645.617187500
-17.392000000000	-39717.675781250
-17.384000000000	-39789.734375000
-17.376000000000	-39861.808593750
-17.368000000000	-39933.867187500
-17.360000000000	-40005.925781250
-17.352000000000	-40078.003906250
-17.344000000000	-40150.062500000
-17.336000000000	-40222.121093750
-17.328000000000	-40294.195312500
-17.320000000000	-40366.253906250
-17.312000000000	-40438.312500000
-17.304000000000	-40510.371093750
-17.296000000000	-40582.445312500
-17.288000000000	-40654.503906250
-17.280000000000	-40726.562500000
-17.272000000000	-40798.640625000
-17.264000000000	-40870.699218750
-17.256000000000	-40946.902343750
-17.248000000000	-41023.292968750
-17.240000000000	-41099.667968750
-17.232000000000	-41176.039062500
-17.224000000000	-41252.414062500
-17.216000000000	-41328.804687500
-17.208000000000	-41405.179687500
-17.200000000000	-41481.550781250
-17.192000000000	-41557.945312500
-17.184000000000	-41634.316406250
-17.176000000000	-41710.691406250
-17.168000000000	-41787.082031250
-17.160000000000	-41863.457031250
-17.152000000000	-41939.828125000
-17.144000000000	-42016.218750000
-17.136000000000	-42092.593750000
-17.128000000000	-42168.968750000
-17.120000000000	-42245.339843750
-17.112000000000	-42321.730468750
-17.104000000000	-42398.105468750
-17.096000000000	-42474.480468750
-17.088000000000	-42550.871093750
-17.080000000000	-42627.246093750
-17.072000000000	-42703.617187500
-17.064000000000	-42780.007812500
-17.056000000000	-42856.382812500
-17.048000000000	-42932.757812500
-17.040000000000	-43009.128906250
-17.032000000000	-43085.519531250
-17.024000000000	-43161.894531250
-17.016000000000	-43238.269531250
-17.008000000000	-43317.980468750
-17.000000000000	-43398.941406250
-16.992000000000	-43479.902343750
-16.984000000000	-43560.882812500
-16.976000000000	-43641.843750000
-16.968000000000	-43722.808593750
-16.960000000000	-43803.789062500
-16.952000000000	-43884.750000000
-16.944000000000	-43965.710937500
-16.936000000000	-44046.671875000
-16.928000000000	-44127.656250000
-16.920000000000	-44208.617187500
-16.912000000000	-44289.578125000
-16.904000000000	-44370.558593750
-16.896000000000	-44451.519531250
-16.888000000000	-44532.480468750
-16.880000000000	-44613.464843750
-16.872000000000	-44694.425781250
-16.864000000000	-44775.386718750
-16.856000000000	-44856.347656250
-16.848000000000	-44937.328125000
-16.840000000000	-45018.292968750
-16.832000000000	-45099.253906250
-16.824000000000	-45180.234375000
-16.816000000000	-45261.195312500
-16.808000000000	-45342.156250000
-16.800000000000	-45423.136718750
-16.792000000000	-45504.101562500
-16.784000000000	-45585.062500000
-16.776000000000	-45666.042968750
-16.768000000000	-45747.003906250
-16.760000000000	-45830.339843750
-16.752000000000	-45916.183593750
-16.744000000000	-46002.050781250
-16.736000000000	-46087.890625000
-16.728000000000	-46173.734375000
-16.720000000000	-46259.601562500
-16.712000000000	-46345.445312500
-16.704000000000	-46431.289062500
-16.696000000000	-46517.152343750
-16.688000000000	-46602.996093750
-16.680000000000	-46688.839843750
-16.672000000000	-46774.683593750
-16.664000000000	-46860.546875000
-16.656000000000	-46946.390625000
-16.648000000000	-47032.234375000
-16.640000000000	-47118.097656250
-16.632000000000	-47203.941406250
-16.624000000000	-47289.785156250
-16.616000000000	-47375.648437500
-16.608000000000	-47461.492187500
-16.600000000000	-47547.335937500
-16.592000000000	-47633.203125000
-16.584000000000	-47719.046875000
-16.576000000000	-47804.890625000
-16.568000000000	-47890.734375000
-16.560000000000	-47976.597656250
-16.552000000000	-48062.441406250
-16.544000000000	-48148.285156250
-16.536000000000	-48234.148437500
-16.528000000000	-48319.992187500
-16.520000000000	-48405.835937500
-16.512000000000	-48492.996093750
-16.504000000000	-48584.035156250
-16.496000000000	-48675.078125000
-16.488000000000	-48766.117187500
-16.480000000000	-48857.175781250
-16.472000000000	-48948.218750000
-16.464000000000	-49039.257812500
-16.456000000000	-49130.320312500
-16.448000000000	-49221.359375000
-16.440000000000	-49312.398437500
-16.432000000000	-49403.460937500
-16.424000000000	-49494.500000000
-16.416000000000	-49585.539062500
-16.408000000000	-49676.578125000
-16.400000000000	-49767.640625000
-16.392000000000	-49858.679687500
-16.384000000000	-49949.718750000
-16.376000000000	-50040.781250000
-16.368000000000	-50131.820312500
-16.360000000000	-50222.859375000
-16.352000000000	-50313.921875000
-16.344000000000	-50404.960937500
-16.336000000000	-50496.000000000
-16.328000000000	-50587.062500000
-16.320000000000	-50678.101562500
-16.312000000000	-50769.140625000
-16.304000000000	-50860.183593750
-16.296000000000	-50951.242187500
-16.288000000000	-51042.281250000
-16.280000000000	-51133.324218750
-16.272000000000	-51224.382812500
-16.264000000000	-51315.492187500
-16.256000000000	-51412.066406250
-16.248000000000	-51508.664062500
-16.240000000000	-51605.238281250
-16.232000000000	-51701.808593750
-16.224000000000	-51798.382812500
-16.216000000000	-51894.980468750
-16.208000000000	-51991.550781250
-16.200000000000	-52088.125000000
-16.192000000000	-52184.722656250
-16.184000000000	-52281.292968750
-16.176000000000	-52377.867187500
-16.168000000000	-52474.464843750
-16.160000000000	-52571.039062500
-16.152000000000	-52667.609375000
-16.144000000000	-52764.207031250
-16.136000000000	-52860.781250000
-16.128000000000	-52957.351562500
-16.120000000000	-53053.925781250
-16.112000000000	-53150.523437500
-16.104000000000	-53247.093750000
-16.096000000000	-53343.667968750
-16.088000000000	-53440.265625000
-16.080000000000	-53536.835937500
-16.072000000000	-53633.410156250
-16.064000000000	-53730.007812500
-16.056000000000	-53826.582031250
-16.048000000000	-53923.152343750
-16.040000000000	-54019.726562500
-16.032000000000	-54116.324218750
-16.024000000000	-54212.894531250
-16.016000000000	-54309.468750000
-16.008000000000	-54410.636718750
-16.000000000000	-54513.105468750
-15.992000000000	-54615.589843750
-15.984000000000	-54718.058593750
-15.976000000000	-54820.539062500
-15.968000000000	-54923.007812500
-15.960000000000	-55025.488281250
-15.952000000000	-55127.968750000
-15.944000000000	-55230.437500000
-15.936000000000	-55332.921875000
-15.928000000000	-55435.390625000
-15.920000000000	-55537.871093750
-15.912000000000	-55640.351562500
-15.904000000000	-55742.820312500
-15.896000000000	-55845.300781250
-15.888000000000	-55947.781250000
-15.880000000000	-56050.250000000
-15.872000000000	-56152.734375000
-15.864000000000	-56255.203125000
-15.856000000000	-56357.683593750
-15.848000000000	-56460.164062500
-15.840000000000	-56562.632812500
-15.832000000000	-56665.113281250
-15.824000000000	-56767.582031250
-15.816000000000	-56870.062500000
-15.808000000000	-56972.546875000
-15.800000000000	-57075.015625000
-15.792000000000	-57177.496093750
-15.784000000000	-57279.964843750
-15.776000000000	-57382.445312500
-15.768000000000	-57484.925781250
-15.760000000000	-57590.781250000
-15.752000000000	-57699.546875000
-15.744000000000	-57808.300781250
-15.736000000000	-57917.070312500
-15.728000000000	-58025.835937500
-15.720000000000	-58134.589843750
-15.712000000000	-58243.359375000
-15.704000000000	-58352.113281250
-15.696000000000	-58460.878906250
-15.688000000000	-58569.644531250
-15.680000000000	-58678.398437500
-15.672000000000	-58787.167968750
-15.664000000000	-58895.933593750
-15.656000000000	-59004.687500000
-15.648000000000	-59113.457031250
-15.640000000000	-59222.210937500
-15.632000000000	-59330.976562500
-15.624000000000	-59439.742187500
-15.616000000000	-59548.496093750
-15.608000000000	-59657.265625000
-15.600000000000	-59766.019531250
-15.592000000000	-59874.785156250
-15.584000000000	-59983.554687500
-15.576000000000	-60092.308593750
-15.568000000000	-60201.074218750
-15.560000000000	-60309.828125000
-15.552000000000	-60418.593750000
-15.544000000000	-60527.363281250
-15.536000000000	-60636.117187500
-15.528000000000	-60744.882812500
-15.520000000000	-60853.636718750
-15.512000000000	-60964.429687500
-15.504000000000	-61079.898437500
-15.496000000000	-61195.359375000
-15.488000000000	-61310.828125000
-15.480000000000	-61426.300781250
-15.472000000000	-61541.761718750
-15.464000000000	-61657.230468750
-15.456000000000	-61772.691406250
-15.448000000000	-61888.160156250
-15.440000000000	-62003.632812500
-15.432000000000	-62119.089843750
-15.424000000000	-62234.562500000
-15.416000000000	-62350.023437500
-15.408000000000	-62465.492187500
-15.400000000000	-62580.964843750
-15.392000000000	-62696.421875000
-15.384000000000	-62811.894531250
-15.376000000000	-62927.351562500
-15.368000000000	-63042.824218750
-15.360000000000	-63158.296875000
-15.352000000000	-63273.753906250
-15.344000000000	-63389.226562500
-15.336000000000	-63504.683593750
-15.328000000000	-63620.156250000
-15.320000000000	-63735.628906250
-15.312000000000	-63851.085937500
-15.304000000000	-63966.558593750
-15.296000000000	-64082.031250000
-15.288000000000	-64197.488281250
-15.280000000000	-64312.960937500
-15.272000000000	-64428.417968750
-15.264000000000	-64544.355468750
-15.256000000000	-64666.980468750
-15.248000000000	-64789.593750000
-15.240000000000	-64912.222656250
-15.232000000000	-65034.835937500
-15.224000000000	-65157.464843750
-15.216000000000	-65280.093750000
-15.208000000000	-65402.707031250
-15.200000000000	-65525.332031250
-15.192000000000	-65647.945312500
-15.184000000000	-65770.578125000
-15.176000000000	-65893.203125000
-15.168000000000	-66015.812500000
-15.160000000000	-66138.445312500
-15.152000000000	-66261.054687500
-15.144000000000	-66383.687500000
-15.136000000000	-66506.312500000
-15.128000000000	-66628.921875000
-15.120000000000	-66751.554687500
-15.112000000000	-66874.164062500
-15.104000000000	-66996.796875000
-15.096000000000	-67119.421875000
-15.088000000000	-67242.039062500
-15.080000000000	-67364.664062500
