#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Y / mm"	"E-Field (Es)_Y (Y)"
#-----------------------------
9.4585987261147	505157.43750000
9.4904458598726	504410.06250000
9.5222929936306	503790.78125000
9.5541401273885	503345.96875000
9.5859872611465	502901.12500000
9.6178343949045	502456.31250000
9.6496815286624	502011.50000000
9.6815286624204	501566.65625000
9.7133757961783	501121.81250000
9.7452229299363	500677.00000000
9.7770700636943	500443.65625000
9.8089171974522	500296.00000000
9.8407643312102	500148.34375000
9.8726114649682	500000.68750000
9.9044585987261	499853.00000000
9.9363057324841	499705.34375000
9.9681528662420	499557.68750000
10.000000000000	499410.03125000
#Parameters = {kz=0.6; eps0=8.854e-012; rho=0.77344633879294; V=4.3097150586237e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.40190182904153; iy=3.981071705535}
#"Y / mm"	"E-Field (Es)_Y (Y) (kz=0.6)"
#--------------------------------------
-10.000000000000	-499846.84375000
-9.9798994974874	-499940.28125000
-9.9597989949749	-500033.71875000
-9.9396984924623	-500127.18750000
-9.9195979899497	-500220.62500000
-9.8994974874372	-500314.06250000
-9.8793969849246	-500407.50000000
-9.8592964824121	-500500.93750000
-9.8391959798995	-500594.37500000
-9.8190954773869	-500687.84375000
-9.7989949748744	-500781.28125000
-9.7788944723618	-500874.71875000
-9.7587939698492	-500968.15625000
-9.7386934673367	-501208.56250000
-9.7185929648241	-501490.03125000
-9.6984924623116	-501771.50000000
-9.6783919597990	-502052.96875000
-9.6582914572864	-502334.43750000
-9.6381909547739	-502615.90625000
-9.6180904522613	-502897.37500000
-9.5979899497487	-503178.84375000
-9.5778894472362	-503460.31250000
-9.5577889447236	-503741.78125000
-9.5376884422111	-504023.25000000
-9.5175879396985	-504304.71875000
-9.4974874371859	-504694.03125000
-9.4773869346734	-505166.90625000
-9.4572864321608	-505639.78125000
-9.4371859296482	-506112.68750000
-9.4170854271357	-506585.59375000
-9.3969849246231	-507058.50000000
-9.3768844221106	-507531.37500000
-9.3567839195980	-508004.28125000
-9.3366834170854	-508477.18750000
-9.3165829145729	-508950.09375000
-9.2964824120603	-509422.96875000
-9.2763819095477	-509895.87500000
-9.2562814070352	-510436.78125000
-9.2361809045226	-511106.93750000
-9.2160804020101	-511777.09375000
-9.1959798994975	-512447.25000000
-9.1758793969849	-513117.40625000
-9.1557788944724	-513787.56250000
-9.1356783919598	-514457.71875000
-9.1155778894472	-515127.87500000
-9.0954773869347	-515798.03125000
-9.0753768844221	-516468.18750000
-9.0552763819095	-517138.34375000
-9.0351758793970	-517808.50000000
-9.0150753768844	-518504.65625000
-8.9949748743719	-519380.43750000
-8.9748743718593	-520256.18750000
-8.9547738693467	-521131.96875000
-8.9346733668342	-522007.75000000
-8.9145728643216	-522883.50000000
-8.8944723618090	-523759.28125000
-8.8743718592965	-524635.06250000
-8.8542713567839	-525510.81250000
-8.8341708542714	-526386.56250000
-8.8140703517588	-527262.31250000
-8.7939698492462	-528138.12500000
-8.7738693467337	-529013.87500000
-8.7537688442211	-530086.50000000
-8.7336683417085	-531179.00000000
-8.7135678391960	-532271.50000000
-8.6934673366834	-533364.00000000
-8.6733668341709	-534456.50000000
-8.6532663316583	-535549.00000000
-8.6331658291457	-536641.50000000
-8.6130653266332	-537733.93750000
-8.5929648241206	-538826.50000000
-8.5728643216080	-539919.00000000
-8.5527638190955	-541011.50000000
-8.5326633165829	-542104.00000000
-8.5125628140704	-543355.81250000
-8.4924623115578	-544679.31250000
-8.4723618090452	-546002.81250000
-8.4522613065327	-547326.31250000
-8.4321608040201	-548649.81250000
-8.4120603015075	-549973.25000000
-8.3919597989950	-551296.68750000
-8.3718592964824	-552620.18750000
-8.3517587939699	-553943.68750000
-8.3316582914573	-555267.18750000
-8.3115577889447	-556590.68750000
-8.2914572864322	-557914.18750000
-8.2713567839196	-559354.87500000
-8.2512562814070	-560927.06250000
-8.2311557788945	-562499.25000000
-8.2110552763819	-564071.43750000
-8.1909547738693	-565643.56250000
-8.1708542713568	-567215.75000000
-8.1507537688442	-568787.93750000
-8.1306532663317	-570360.12500000
-8.1105527638191	-571932.31250000
-8.0904522613065	-573504.50000000
-8.0703517587940	-575076.68750000
-8.0502512562814	-576648.87500000
-8.0301507537688	-578289.50000000
-8.0100502512563	-580132.12500000
-7.9899497487437	-581974.75000000
-7.9698492462312	-583817.43750000
-7.9497487437186	-585660.06250000
-7.9296482412060	-587502.68750000
-7.9095477386935	-589345.37500000
-7.8894472361809	-591188.06250000
-7.8693467336683	-593030.68750000
-7.8492462311558	-594873.37500000
-7.8291457286432	-596716.00000000
-7.8090452261307	-598558.62500000
-7.7889447236181	-600411.62500000
-7.7688442211055	-602551.25000000
-7.7487437185930	-604690.93750000
-7.7286432160804	-606830.56250000
-7.7085427135678	-608970.18750000
-7.6884422110553	-611109.87500000
-7.6683417085427	-613249.56250000
-7.6482412060302	-615389.18750000
-7.6281407035176	-617528.81250000
-7.6080402010050	-619668.50000000
-7.5879396984925	-621808.18750000
-7.5678391959799	-623947.81250000
-7.5477386934673	-626087.50000000
-7.5276381909548	-628495.81250000
-7.5075376884422	-630964.56250000
-7.4874371859296	-633433.37500000
-7.4673366834171	-635902.18750000
-7.4472361809045	-638371.00000000
-7.4271356783920	-640839.81250000
-7.4070351758794	-643308.56250000
-7.3869346733668	-645777.37500000
-7.3668341708543	-648246.18750000
-7.3467336683417	-650715.00000000
-7.3266331658291	-653183.81250000
-7.3065326633166	-655652.56250000
-7.2864321608040	-658341.43750000
-7.2663316582915	-661178.25000000
-7.2462311557789	-664015.12500000
-7.2261306532663	-666852.00000000
-7.2060301507538	-669688.75000000
-7.1859296482412	-672525.62500000
-7.1658291457286	-675362.50000000
-7.1457286432161	-678199.37500000
-7.1256281407035	-681036.18750000
-7.1055276381910	-683873.06250000
-7.0854271356784	-686709.87500000
-7.0653266331658	-689546.68750000
-7.0452261306533	-692541.12500000
-7.0251256281407	-695793.12500000
-7.0050251256281	-699045.12500000
-6.9849246231156	-702297.06250000
-6.9648241206030	-705549.06250000
-6.9447236180905	-708801.06250000
-6.9246231155779	-712053.12500000
-6.9045226130653	-715305.12500000
-6.8844221105528	-718557.06250000
-6.8643216080402	-721809.06250000
-6.8442211055276	-725061.06250000
-6.8241206030151	-728313.06250000
-6.8040201005025	-731641.18750000
-6.7839195979900	-735365.43750000
-6.7638190954774	-739089.75000000
-6.7437185929648	-742814.12500000
-6.7236180904523	-746538.43750000
-6.7035175879397	-750262.81250000
-6.6834170854271	-753987.00000000
-6.6633165829146	-757711.37500000
-6.6432160804020	-761435.68750000
-6.6231155778894	-765160.06250000
-6.6030150753769	-768884.37500000
-6.5829145728643	-772608.68750000
-6.5628140703518	-776332.93750000
-6.5427135678392	-780568.25000000
-6.5226130653266	-784834.56250000
-6.5025125628141	-789100.87500000
-6.4824120603015	-793367.18750000
-6.4623115577889	-797633.37500000
-6.4422110552764	-801899.68750000
-6.4221105527638	-806165.93750000
-6.4020100502513	-810432.25000000
-6.3819095477387	-814698.56250000
-6.3618090452261	-818964.75000000
-6.3417085427136	-823231.06250000
-6.3216080402010	-827497.37500000
-6.3015075376884	-832218.06250000
-6.2814070351759	-837111.62500000
-6.2613065326633	-842005.06250000
-6.2412060301508	-846898.62500000
-6.2211055276382	-851792.18750000
-6.2010050251256	-856685.75000000
-6.1809045226131	-861579.31250000
-6.1608040201005	-866472.87500000
-6.1407035175879	-871366.25000000
-6.1206030150754	-876259.81250000
-6.1005025125628	-881153.37500000
-6.0804020100503	-886046.93750000
-6.0603015075377	-891311.18750000
-6.0402010050251	-896937.06250000
-6.0201005025126	-902563.12500000
-6.0000000000000	-908189.12500000
-5.9798994974874	-913815.18750000
-5.9597989949749	-919441.18750000
-5.9396984924623	-925067.12500000
-5.9195979899497	-930693.12500000
-5.8994974874372	-936319.12500000
-5.8793969849246	-941945.18750000
-5.8592964824121	-947571.18750000
-5.8391959798995	-953197.12500000
-5.8190954773869	-959071.43750000
-5.7989949748744	-965560.68750000
-5.7788944723618	-972049.87500000
-5.7587939698492	-978539.12500000
-5.7386934673367	-985028.31250000
-5.7185929648241	-991517.37500000
-5.6984924623116	-998006.56250000
-5.6783919597990	-1004495.8125000
-5.6582914572864	-1010985.0000000
-5.6381909547739	-1017474.1875000
-5.6180904522613	-1023963.2500000
-5.5979899497487	-1030452.5000000
-5.5778894472362	-1037012.8750000
-5.5577889447236	-1044529.0000000
-5.5376884422111	-1052045.1250000
-5.5175879396985	-1059561.1250000
-5.4974874371859	-1067077.2500000
-5.4773869346734	-1074593.3750000
-5.4572864321608	-1082109.5000000
-5.4371859296482	-1089625.6250000
-5.4170854271357	-1097141.6250000
-5.3969849246231	-1104657.7500000
-5.3768844221106	-1112173.8750000
-5.3567839195980	-1119690.0000000
-5.3366834170854	-1127206.1250000
-5.3165829145729	-1135772.6250000
-5.2964824120603	-1144522.8750000
-5.2763819095477	-1153273.3750000
-5.2562814070352	-1162023.8750000
-5.2361809045226	-1170774.2500000
-5.2160804020101	-1179524.7500000
-5.1959798994975	-1188275.0000000
-5.1758793969849	-1197025.5000000
-5.1557788944724	-1205776.0000000
-5.1356783919598	-1214526.5000000
-5.1155778894472	-1223277.0000000
-5.0954773869347	-1232027.2500000
-5.0753768844221	-1241726.6250000
-5.0552763819095	-1251977.1250000
-5.0351758793970	-1262227.6250000
-5.0150753768844	-1272478.1250000
-4.9949748743719	-1282728.3750000
-4.9748743718593	-1292979.0000000
-4.9547738693467	-1303229.5000000
-4.9346733668342	-1313480.0000000
-4.9145728643216	-1323730.5000000
-4.8944723618090	-1333980.7500000
-4.8743718592965	-1344231.2500000
-4.8542713567839	-1354481.8750000
-4.8341708542714	-1365496.5000000
-4.8140703517588	-1377591.8750000
-4.7939698492462	-1389687.3750000
-4.7738693467337	-1401782.5000000
-4.7537688442211	-1413877.8750000
-4.7336683417085	-1425973.3750000
-4.7135678391960	-1438068.7500000
-4.6934673366834	-1450164.2500000
-4.6733668341709	-1462259.3750000
-4.6532663316583	-1474354.7500000
-4.6331658291457	-1486450.1250000
-4.6130653266332	-1498545.6250000
-4.5929648241206	-1511091.2500000
-4.5728643216080	-1525485.7500000
-4.5527638190955	-1539880.5000000
-4.5326633165829	-1554275.2500000
-4.5125628140704	-1568670.0000000
-4.4924623115578	-1583064.7500000
-4.4723618090452	-1597459.1250000
-4.4522613065327	-1611853.8750000
-4.4321608040201	-1626248.6250000
-4.4120603015075	-1640643.3750000
-4.3919597989950	-1655038.1250000
-4.3718592964824	-1669432.8750000
-4.3517587939698	-1683827.2500000
-4.3316582914573	-1701065.0000000
-4.3115577889447	-1718368.5000000
-4.2914572864322	-1735671.8750000
-4.2713567839196	-1752975.2500000
-4.2512562814070	-1770278.2500000
-4.2311557788945	-1787581.6250000
-4.2110552763819	-1804885.0000000
-4.1909547738693	-1822188.5000000
-4.1708542713568	-1839491.8750000
-4.1507537688442	-1856794.8750000
-4.1306532663317	-1874098.2500000
-4.1105527638191	-1891401.7500000
-4.0904522613065	-1911545.7500000
-4.0703517587940	-1932591.3750000
-4.0502512562814	-1953636.5000000
-4.0301507537688	-1974682.0000000
-4.0100502512563	-1995727.6250000
-3.9899497487437	-2016773.2500000
-3.9698492462312	-2037818.5000000
-3.9497487437186	-2058864.1250000
-3.9296482412060	-2079909.6250000
-3.9095477386935	-2100955.0000000
-3.8894472361809	-2122000.5000000
-3.8693467336683	-2143046.2500000
-3.8492462311558	-2166746.2500000
-3.8291457286432	-2192701.2500000
-3.8090452261307	-2218656.0000000
-3.7889447236181	-2244611.2500000
-3.7688442211055	-2270566.2500000
-3.7487437185930	-2296521.2500000
-3.7286432160804	-2322476.2500000
-3.7085427135678	-2348431.2500000
-3.6884422110553	-2374386.2500000
-3.6683417085427	-2400341.5000000
-3.6482412060302	-2426296.2500000
-3.6281407035176	-2452251.5000000
-3.6080402010050	-2480331.0000000
-3.5879396984925	-2512876.7500000
-3.5678391959799	-2545423.0000000
-3.5477386934673	-2577968.7500000
-3.5276381909548	-2610514.7500000
-3.5075376884422	-2643061.0000000
-3.4874371859296	-2675606.5000000
-3.4673366834171	-2708152.7500000
-3.4472361809045	-2740698.5000000
-3.4271356783920	-2773244.5000000
-3.4070351758794	-2805790.7500000
-3.3869346733668	-2838336.5000000
-3.3668341708543	-2871828.5000000
-3.3467336683417	-2913471.7500000
-3.3266331658291	-2955114.7500000
-3.3065326633166	-2996758.0000000
-3.2864321608040	-3038401.0000000
-3.2663316582915	-3080044.5000000
-3.2462311557789	-3121687.7500000
-3.2261306532663	-3163330.7500000
-3.2060301507538	-3204974.0000000
-3.1859296482412	-3246617.5000000
-3.1658291457286	-3288260.5000000
-3.1457286432161	-3329903.7500000
-3.1256281407035	-3371546.7500000
-3.1055276381910	-3424700.2500000
-3.0854271356784	-3479340.7500000
-3.0653266331658	-3533980.5000000
-3.0452261306533	-3588621.0000000
-3.0251256281407	-3643260.7500000
-3.0050251256281	-3697901.0000000
-2.9849246231156	-3752541.5000000
-2.9648241206030	-3807181.2500000
-2.9447236180905	-3861821.7500000
-2.9246231155779	-3916462.2500000
-2.9045226130653	-3971102.0000000
-2.8844221105528	-4025742.5000000
-2.8643216080402	-4093335.7500000
-2.8442211055276	-4167390.5000000
-2.8241206030151	-4241445.0000000
-2.8040201005025	-4315499.0000000
-2.7839195979900	-4389553.5000000
-2.7638190954774	-4463608.0000000
-2.7437185929648	-4537662.0000000
-2.7236180904523	-4611716.5000000
-2.7035175879397	-4685770.5000000
-2.6834170854271	-4759825.0000000
-2.6633165829146	-4833880.0000000
-2.6432160804020	-4907933.5000000
-2.6231155778894	-4995777.5000000
-2.6030150753769	-5100551.0000000
-2.5829145728643	-5205326.5000000
-2.5628140703518	-5310101.5000000
-2.5427135678392	-5414875.5000000
-2.5226130653266	-5519650.5000000
-2.5025125628141	-5624425.5000000
-2.4824120603015	-5729199.5000000
-2.4623115577889	-5833974.5000000
-2.4422110552764	-5938748.5000000
-2.4221105527638	-6043523.5000000
-2.4020100502513	-6148299.0000000
-2.3819095477387	-6267406.0000000
-2.3618090452261	-6422607.0000000
-2.3417085427136	-6577806.0000000
-2.3216080402010	-6733007.0000000
-2.3015075376884	-6888208.0000000
-2.2814070351759	-7043407.0000000
-2.2613065326633	-7198608.0000000
-2.2412060301508	-7353809.0000000
-2.2211055276382	-7509008.0000000
-2.2010050251256	-7664209.0000000
-2.1809045226131	-7819408.0000000
-2.1608040201005	-7974609.0000000
-2.1407035175879	-8211830.5000000
-2.1206030150754	-8455017.0000000
-2.1005025125628	-8698206.0000000
-2.0804020100503	-8941396.0000000
-2.0603015075377	-9184582.0000000
-2.0402010050251	-9427771.0000000
-2.0201005025126	-9670958.0000000
-2.0000000000000	-9914147.0000000
-1.9798994974874	-10157335.000000
-1.9597989949749	-10400523.000000
-1.9396984924623	-10746195.000000
-1.9195979899497	-11168222.000000
-1.8994974874372	-11590248.000000
-1.8793969849246	-12012274.000000
-1.8592964824121	-12434302.000000
-1.8391959798995	-12856328.000000
-1.8190954773869	-13278354.000000
-1.7989949748744	-13700380.000000
-1.7788944723618	-14122409.000000
-1.7587939698492	-14547273.000000
-1.7386934673367	-14992227.000000
-1.7185929648241	-15437181.000000
-1.6984924623116	-15882138.000000
-1.6783919597990	-16327092.000000
-1.6582914572864	-16772046.000000
-1.6381909547739	-17217000.000000
-1.6180904522613	-17661954.000000
-1.5979899497487	-18106910.000000
-1.5778894472362	-18335316.000000
-1.5577889447236	-18373586.000000
-1.5376884422111	-18411856.000000
-1.5175879396985	-18450126.000000
-1.4974874371859	-18488396.000000
-1.4773869346734	-18526666.000000
-1.4572864321608	-18564936.000000
-1.4371859296482	-18603206.000000
-1.4170854271357	-18451118.000000
-1.3969849246231	-18186858.000000
-1.3768844221106	-17922600.000000
-1.3567839195980	-17658340.000000
-1.3366834170854	-17394080.000000
-1.3165829145729	-17129822.000000
-1.2964824120603	-16865564.000000
-1.2763819095477	-16601303.000000
-1.2562814070352	-16340142.000000
-1.2361809045226	-16080150.000000
-1.2160804020101	-15820158.000000
-1.1959798994975	-15560167.000000
-1.1758793969849	-15300173.000000
-1.1557788944724	-15040182.000000
-1.1356783919598	-14780190.000000
-1.1155778894472	-14520198.000000
-1.0954773869347	-14259358.000000
-1.0753768844221	-13998336.000000
-1.0552763819095	-13737315.000000
-1.0351758793970	-13476294.000000
-1.0150753768844	-13215271.000000
-0.99497487437186	-12954250.000000
-0.97487437185930	-12693228.000000
-0.95477386934673	-12432206.000000
-0.93467336683417	-12170865.000000
-0.91457286432161	-11909496.000000
-0.89447236180905	-11648127.000000
-0.87437185929648	-11386758.000000
-0.85427135678392	-11125388.000000
-0.83417085427136	-10864019.000000
-0.81407035175879	-10602650.000000
-0.79396984924623	-10341291.000000
-0.77386934673367	-10080547.000000
-0.75376884422110	-9819804.0000000
-0.73366834170854	-9559060.0000000
-0.71356783919598	-9298318.0000000
-0.69346733668342	-9037574.0000000
-0.67336683417085	-8776831.0000000
-0.65326633165829	-8516087.0000000
-0.63316582914573	-8255354.5000000
-0.61306532663317	-7994699.5000000
-0.59296482412060	-7734046.0000000
-0.57286432160804	-7473391.0000000
-0.55276381909548	-7212737.0000000
-0.53266331658291	-6952083.0000000
-0.51256281407035	-6691428.5000000
-0.49246231155779	-6430774.0000000
-0.47236180904523	-6169850.5000000
-0.45226130653266	-5907912.0000000
-0.43216080402010	-5645973.5000000
-0.41206030150754	-5384035.0000000
-0.39195979899498	-5122096.5000000
-0.37185929648241	-4860158.0000000
-0.35175879396985	-4598220.0000000
-0.33165829145729	-4336281.5000000
-0.31155778894472	-4074056.0000000
-0.29145728643216	-3811182.0000000
-0.27135678391960	-3548307.7500000
-0.25125628140703	-3285433.5000000
-0.23115577889447	-3022559.5000000
-0.21105527638191	-2759685.2500000
-0.19095477386935	-2496811.0000000
-0.17085427135678	-2233937.0000000
-0.15075376884422	-1971088.2500000
-0.13065326633166	-1708277.3750000
-0.11055276381910	-1445466.5000000
-0.090452261306533	-1182655.6250000
-0.070351758793970	-919844.75000000
-0.050251256281406	-657033.87500000
-0.030150753768844	-394223.00000000
-0.010050251256281	-131412.12500000
0.010050251256281	131398.87500000
0.030150753768844	394209.90625000
0.050251256281408	657020.93750000
0.070351758793970	919831.93750000
0.090452261306533	1182643.0000000
0.11055276381910	1445454.0000000
0.13065326633166	1708264.8750000
0.15075376884422	1971076.0000000
0.17085427135678	2233925.0000000
0.19095477386935	2496799.5000000
0.21105527638191	2759674.0000000
0.23115577889447	3022548.5000000
0.25125628140704	3285423.0000000
0.27135678391960	3548297.5000000
0.29145728643216	3811172.0000000
0.31155778894472	4074046.5000000
0.33165829145729	4336272.0000000
0.35175879396985	4598210.5000000
0.37185929648241	4860149.0000000
0.39195979899498	5122087.5000000
0.41206030150754	5384026.0000000
0.43216080402010	5645965.0000000
0.45226130653266	5907904.0000000
0.47236180904523	6169842.5000000
0.49246231155779	6430766.5000000
0.51256281407035	6691421.0000000
0.53266331658291	6952076.5000000
0.55276381909548	7212731.0000000
0.57286432160804	7473385.0000000
0.59296482412060	7734040.0000000
0.61306532663317	7994695.0000000
0.63316582914573	8255350.0000000
0.65326633165829	8516083.0000000
0.67336683417085	8776827.0000000
0.69346733668342	9037570.0000000
0.71356783919598	9298314.0000000
0.73366834170854	9559057.0000000
0.75376884422111	9819801.0000000
0.77386934673367	10080544.000000
0.79396984924623	10341288.000000
0.81407035175879	10602647.000000
0.83417085427136	10864016.000000
0.85427135678392	11125385.000000
0.87437185929648	11386755.000000
0.89447236180905	11648124.000000
0.91457286432161	11909493.000000
0.93467336683417	12170863.000000
0.95477386934673	12432204.000000
0.97487437185930	12693227.000000
0.99497487437186	12954249.000000
1.0150753768844	13215270.000000
1.0351758793970	13476294.000000
1.0552763819095	13737316.000000
1.0753768844221	13998338.000000
1.0954773869347	14259359.000000
1.1155778894472	14520200.000000
1.1356783919598	14780193.000000
1.1557788944724	15040185.000000
1.1758793969849	15300177.000000
1.1959798994975	15560171.000000
1.2160804020101	15820164.000000
1.2361809045226	16080156.000000
1.2562814070352	16340148.000000
1.2763819095477	16601310.000000
1.2964824120603	16865568.000000
1.3165829145729	17129826.000000
1.3366834170854	17394084.000000
1.3567839195980	17658342.000000
1.3768844221106	17922602.000000
1.3969849246231	18186860.000000
1.4170854271357	18451118.000000
1.4371859296482	18603206.000000
1.4572864321608	18564936.000000
1.4773869346734	18526664.000000
1.4974874371859	18488394.000000
1.5175879396985	18450122.000000
1.5376884422111	18411852.000000
1.5577889447236	18373580.000000
1.5778894472362	18335310.000000
1.5979899497487	18106904.000000
1.6180904522613	17661948.000000
1.6381909547739	17216996.000000
1.6582914572864	16772042.000000
1.6783919597990	16327089.000000
1.6984924623116	15882136.000000
1.7185929648241	15437180.000000
1.7386934673367	14992227.000000
1.7587939698492	14547274.000000
1.7788944723618	14122410.000000
1.7989949748744	13700382.000000
1.8190954773869	13278356.000000
1.8391959798995	12856330.000000
1.8592964824121	12434304.000000
1.8793969849246	12012276.000000
1.8994974874372	11590250.000000
1.9195979899497	11168224.000000
1.9396984924623	10746198.000000
1.9597989949749	10400526.000000
1.9798994974874	10157338.000000
2.0000000000000	9914150.0000000
2.0201005025126	9670961.0000000
2.0402010050251	9427775.0000000
2.0603015075377	9184586.0000000
2.0804020100503	8941400.0000000
2.1005025125628	8698210.0000000
2.1206030150754	8455021.0000000
2.1407035175879	8211835.0000000
2.1608040201005	7974613.5000000
2.1809045226131	7819412.5000000
2.2010050251256	7664213.0000000
2.2211055276382	7509012.0000000
2.2412060301508	7353812.5000000
2.2613065326633	7198611.5000000
2.2814070351759	7043410.5000000
2.3015075376884	6888211.0000000
2.3216080402010	6733010.0000000
2.3417085427136	6577809.0000000
2.3618090452261	6422610.0000000
2.3819095477387	6267409.0000000
2.4020100502513	6148302.0000000
2.4221105527638	6043526.5000000
2.4422110552764	5938751.5000000
2.4623115577889	5833977.5000000
2.4824120603015	5729202.5000000
2.5025125628141	5624428.5000000
2.5226130653266	5519653.5000000
2.5427135678392	5414878.5000000
2.5628140703518	5310104.5000000
2.5829145728643	5205329.5000000
2.6030150753769	5100554.0000000
2.6231155778894	4995780.0000000
2.6432160804020	4907936.5000000
2.6633165829146	4833883.0000000
2.6834170854271	4759828.0000000
2.7035175879397	4685773.5000000
2.7236180904523	4611719.5000000
2.7437185929648	4537665.0000000
2.7638190954774	4463611.0000000
2.7839195979900	4389556.5000000
2.8040201005025	4315502.0000000
2.8241206030151	4241448.0000000
2.8442211055276	4167393.5000000
2.8643216080402	4093338.7500000
2.8844221105528	4025745.5000000
2.9045226130653	3971104.7500000
2.9246231155779	3916465.0000000
2.9447236180905	3861824.5000000
2.9648241206030	3807184.0000000
2.9849246231156	3752544.0000000
3.0050251256281	3697903.5000000
3.0251256281407	3643263.0000000
3.0452261306533	3588623.2500000
3.0653266331658	3533982.7500000
3.0854271356784	3479342.7500000
3.1055276381910	3424702.2500000
3.1256281407035	3371548.7500000
3.1457286432161	3329905.7500000
3.1658291457286	3288262.2500000
3.1859296482412	3246619.2500000
3.2060301507538	3204975.7500000
3.2261306532663	3163332.2500000
3.2462311557789	3121689.2500000
3.2663316582915	3080045.7500000
3.2864321608040	3038402.2500000
3.3065326633166	2996759.5000000
3.3266331658291	2955116.0000000
3.3467336683417	2913473.0000000
3.3668341708543	2871829.5000000
3.3869346733668	2838337.5000000
3.4070351758794	2805791.7500000
3.4271356783920	2773245.5000000
3.4472361809045	2740699.5000000
3.4673366834171	2708153.7500000
3.4874371859296	2675607.5000000
3.5075376884422	2643062.0000000
3.5276381909548	2610515.7500000
3.5477386934673	2577969.7500000
3.5678391959799	2545424.0000000
3.5879396984925	2512877.7500000
3.6080402010050	2480332.0000000
3.6281407035176	2452252.5000000
3.6482412060302	2426297.2500000
3.6683417085427	2400342.5000000
3.6884422110553	2374387.5000000
3.7085427135678	2348432.2500000
3.7286432160804	2322477.5000000
3.7487437185930	2296522.5000000
3.7688442211055	2270567.7500000
3.7889447236181	2244612.5000000
3.8090452261307	2218657.5000000
3.8291457286432	2192702.7500000
3.8492462311558	2166747.5000000
3.8693467336683	2143047.7500000
3.8894472361809	2122002.0000000
3.9095477386935	2100956.5000000
3.9296482412060	2079911.1250000
3.9497487437186	2058865.5000000
3.9698492462312	2037819.8750000
3.9899497487437	2016774.5000000
4.0100502512563	1995728.8750000
4.0301507537688	1974683.2500000
4.0502512562814	1953637.6250000
4.0703517587940	1932592.5000000
4.0904522613065	1911546.8750000
4.1105527638191	1891402.7500000
4.1306532663317	1874099.3750000
4.1507537688442	1856796.0000000
4.1708542713568	1839492.8750000
4.1909547738693	1822189.5000000
4.2110552763819	1804886.0000000
4.2311557788945	1787582.6250000
4.2512562814070	1770279.1250000
4.2713567839196	1752976.1250000
4.2914572864322	1735672.7500000
4.3115577889447	1718369.2500000
4.3316582914573	1701065.8750000
4.3517587939699	1683828.0000000
4.3718592964824	1669433.6250000
4.3919597989950	1655038.8750000
4.4120603015075	1640644.1250000
4.4321608040201	1626249.2500000
4.4522613065327	1611854.5000000
4.4723618090452	1597459.7500000
4.4924623115578	1583065.3750000
4.5125628140704	1568670.6250000
4.5326633165829	1554275.8750000
4.5527638190955	1539881.1250000
4.5728643216080	1525486.3750000
4.5929648241206	1511091.8750000
4.6130653266332	1498546.2500000
4.6331658291457	1486450.7500000
4.6532663316583	1474355.3750000
4.6733668341709	1462259.8750000
4.6934673366834	1450164.7500000
4.7135678391960	1438069.3750000
4.7336683417085	1425973.8750000
4.7537688442211	1413878.5000000
4.7738693467337	1401783.0000000
4.7939698492462	1389687.8750000
4.8140703517588	1377592.5000000
4.8341708542714	1365497.0000000
4.8542713567839	1354482.3750000
4.8743718592965	1344231.7500000
4.8944723618090	1333981.2500000
4.9145728643216	1323731.0000000
4.9346733668342	1313480.5000000
4.9547738693467	1303230.0000000
4.9748743718593	1292979.5000000
4.9949748743719	1282728.8750000
5.0150753768844	1272478.6250000
5.0351758793970	1262228.1250000
5.0552763819095	1251977.6250000
5.0753768844221	1241727.1250000
5.0954773869347	1232027.7500000
5.1155778894472	1223277.5000000
5.1356783919598	1214527.0000000
5.1557788944724	1205776.5000000
5.1758793969849	1197026.0000000
5.1959798994975	1188275.5000000
5.2160804020101	1179525.2500000
5.2361809045226	1170774.7500000
5.2562814070352	1162024.3750000
5.2763819095477	1153273.8750000
5.2964824120603	1144523.3750000
5.3165829145729	1135773.1250000
5.3366834170854	1127206.6250000
5.3567839195980	1119690.5000000
5.3768844221106	1112174.2500000
5.3969849246231	1104658.1250000
5.4170854271357	1097142.0000000
5.4371859296482	1089626.0000000
5.4572864321608	1082109.8750000
5.4773869346734	1074593.7500000
5.4974874371859	1067077.6250000
5.5175879396985	1059561.5000000
5.5376884422111	1052045.5000000
5.5577889447236	1044529.3125000
5.5778894472362	1037013.1875000
5.5979899497487	1030452.8125000
5.6180904522613	1023963.6250000
5.6381909547739	1017474.5625000
5.6582914572864	1010985.3750000
5.6783919597990	1004496.1875000
5.6984924623116	998007.00000000
5.7185929648241	991517.75000000
5.7386934673367	985028.75000000
5.7587939698492	978539.56250000
5.7788944723618	972050.37500000
5.7989949748744	965561.12500000
5.8190954773869	959071.93750000
5.8391959798995	953197.62500000
5.8592964824121	947571.68750000
5.8793969849246	941945.62500000
5.8994974874372	936319.62500000
5.9195979899497	930693.56250000
5.9396984924623	925067.56250000
5.9597989949749	919441.62500000
5.9798994974874	913815.56250000
6.0000000000000	908189.56250000
6.0201005025126	902563.50000000
6.0402010050251	896937.50000000
