 Nseed      iq         dt[nsec]           dW[MeV]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.27853E-01      -0.83982E-08       0.46781E-01      -0.25789E+02      -0.97526E-01      -0.52030E+01
      0      1      -0.20792E-01      -0.12601E-07      -0.46504E-01       0.18126E+02       0.79479E-01      -0.35927E+02
      0      1       0.38751E-01       0.10432E-08       0.21416E-01       0.13202E+01       0.11972E+00       0.29140E+02
      0      1      -0.24961E-01       0.19744E-07       0.10404E+00      -0.29914E+01       0.91689E-01       0.26282E+02
      0      1       0.16423E-01       0.56696E-08      -0.97072E-01      -0.25070E+02       0.68660E-01       0.77292E+01
      0      1      -0.54681E-02       0.22200E-07       0.92554E-01      -0.19958E+02       0.83957E-01       0.62973E+01
      0      1      -0.27559E-01       0.62156E-08      -0.37933E-01      -0.44129E+02       0.38247E-01       0.20500E+02
      0      1       0.23852E-01       0.94158E-08       0.92678E-01       0.25882E+01      -0.52628E-01      -0.11382E+02
      0      1      -0.31695E-01      -0.13697E-07      -0.83017E-01       0.27355E+02      -0.77420E-01      -0.13797E+01
      0      1      -0.14454E-01      -0.57472E-08      -0.49666E-01       0.28983E+01      -0.10952E+00       0.36639E+02
      0      1       0.33346E-02       0.20755E-07      -0.35502E-01      -0.58126E+01       0.84544E-01      -0.44918E+02
      0      1      -0.42440E-01      -0.19489E-07      -0.73093E-01      -0.23871E+02       0.81894E-01       0.26386E+02
      0      1      -0.33621E-01      -0.21628E-07      -0.83693E-01       0.28023E+02      -0.81946E-01       0.17646E+02
      0      1      -0.40797E-01      -0.27867E-08       0.82223E-01      -0.22858E+02       0.65774E-01      -0.21757E+02
      0      1      -0.10648E-01      -0.19702E-07      -0.41284E-03       0.24380E+02      -0.12792E+00      -0.15887E+02
      0      1      -0.10459E-01       0.14482E-07      -0.78107E-02      -0.17569E+02      -0.33549E-02       0.14157E+02
      0      1      -0.28748E-02      -0.44023E-08       0.14260E+00      -0.12171E+02       0.20241E-01      -0.17284E+02
      0      1       0.37391E-01      -0.20131E-07      -0.36176E-01       0.26949E+01      -0.17295E-01       0.51159E+02
      0      1      -0.82360E-03      -0.32301E-09       0.10314E+00      -0.24765E+02       0.10102E+00      -0.74367E+01
      0      1       0.36653E-01       0.17110E-07       0.42557E-01       0.17710E+02       0.10108E+00       0.20372E+02
      0      1      -0.13310E-02      -0.19883E-08       0.25867E-01       0.71452E+01      -0.72217E-02       0.54110E+02
      0      1       0.93584E-02      -0.75700E-08      -0.46146E-01       0.20789E+02       0.11491E+00       0.98478E+01
      0      1       0.17448E-01      -0.55777E-09      -0.21712E-01       0.11044E+02      -0.80580E-01      -0.10415E+02
      0      1       0.17194E-01      -0.25910E-07       0.66873E-01       0.16290E+02      -0.14332E-01      -0.48076E+02
      0      1      -0.41119E-01      -0.63242E-08       0.49671E-01       0.29461E+02      -0.58335E-01      -0.38630E+02
      0      1      -0.33110E-01       0.16864E-07      -0.94945E-01      -0.17669E+02      -0.41747E-01      -0.39636E+02
      0      1      -0.34284E-01       0.61868E-08      -0.73441E-01       0.28576E+02       0.46879E-01      -0.32531E+02
      0      1      -0.96945E-02      -0.25196E-07      -0.27912E-01       0.25492E+01      -0.14800E-01       0.44957E+01
      0      1       0.31104E-01      -0.69889E-08       0.39092E-01      -0.29471E+02      -0.13159E+00       0.79356E+01
      0      1      -0.29382E-01      -0.13176E-07      -0.13173E-01      -0.95701E+01      -0.52245E-01       0.23169E+02
      0      1       0.34033E-01      -0.15469E-09       0.90746E-01      -0.20636E+02      -0.56682E-01      -0.16454E+02
      0      1       0.16554E-01       0.53276E-08       0.38363E-01       0.45519E+01       0.12433E+00       0.27728E+02
      0      1      -0.65610E-02       0.23360E-08       0.35158E-01      -0.29780E+02      -0.12038E-01       0.52906E+01
      0      1      -0.72912E-02       0.82107E-08       0.42097E-01      -0.44342E+00       0.13217E-01       0.32561E+02
      0      1      -0.99268E-02      -0.34200E-08       0.10927E+00       0.86405E+01      -0.73307E-01       0.10323E+01
      0      1       0.31114E-01      -0.16944E-07      -0.11884E-01      -0.19469E+02       0.17466E-01       0.16147E+02
      0      1      -0.21041E-01       0.11531E-07       0.77938E-01       0.96771E+01       0.10812E+00       0.12157E+02
      0      1      -0.34435E-01       0.23115E-07      -0.38723E-01      -0.18762E+02      -0.47878E-01       0.39443E+01
      0      1       0.93545E-02       0.69520E-08      -0.47265E-01      -0.13819E+02       0.48035E-01      -0.13052E+02
      0      1       0.32407E-01      -0.12329E-07      -0.91757E-02       0.14554E+02      -0.68934E-01       0.12637E+02
      0      1      -0.31122E-01      -0.10638E-07      -0.87113E-01       0.91570E+01      -0.73234E-01      -0.36610E+02
      0      1       0.26383E-01       0.14228E-07       0.18596E-01       0.33837E+01      -0.11205E-01       0.22706E+00
      0      1      -0.35140E-01       0.40419E-08       0.33375E-02      -0.50944E+00       0.23494E-01      -0.45682E+02
      0      1       0.21848E-01      -0.86871E-08      -0.14614E+00      -0.22826E+02       0.62799E-02       0.11604E+02
      0      1      -0.19074E-01      -0.80530E-08      -0.72611E-01       0.62118E+01       0.92748E-02      -0.15928E+02
      0      1       0.27068E-01      -0.98404E-08       0.11032E+00      -0.72599E+01      -0.10112E+00      -0.21335E+02
      0      1       0.45154E-01      -0.24001E-08      -0.46562E-01       0.27258E+02       0.71873E-01      -0.21002E+02
      0      1       0.11134E-01       0.19328E-07      -0.19485E-01       0.24049E+02      -0.12316E+00      -0.17846E+02
      0      1       0.27271E-01       0.37387E-08      -0.43732E-01      -0.33738E+02       0.88342E-01      -0.22679E+02
      0      1      -0.13177E-01      -0.35747E-08      -0.98498E-01       0.16072E+01      -0.99648E-01       0.15005E+02
      0      1       0.56354E-03       0.17081E-07      -0.15015E-01       0.22570E+02       0.94967E-01       0.30296E+02
      0      1      -0.30741E-01      -0.15490E-07      -0.70781E-01       0.17408E+02      -0.84950E-01      -0.50748E+01
      0      1       0.20664E-01      -0.16875E-07      -0.25945E-01       0.59135E+01      -0.22060E-02      -0.46870E+01
      0      1       0.32880E-01      -0.24737E-07      -0.13802E-01       0.29575E+02       0.24295E-01      -0.11679E+02
      0      1      -0.36363E-01      -0.64952E-08      -0.87370E-02       0.23768E+02       0.35586E-01       0.29804E+02
      0      1      -0.45514E-01       0.37131E-08       0.11051E+00      -0.17893E+02       0.18858E-01       0.26009E+02
      0      1      -0.45430E-01      -0.25964E-07       0.54928E-01      -0.17683E+02      -0.75296E-01      -0.13956E+02
      0      1      -0.15563E-01      -0.22037E-07       0.56803E-01       0.24780E+02      -0.10660E-02       0.38156E+02
      0      1      -0.32858E-01      -0.26010E-07       0.91709E-01       0.32341E+02      -0.62141E-01       0.90236E+01
      0      1      -0.34028E-01       0.40500E-08       0.94744E-01       0.64675E+01      -0.12037E+00      -0.80418E+01
      0      1       0.34646E-01       0.20041E-07       0.22228E-01      -0.14121E+02      -0.13392E+00       0.27564E+02
      0      1      -0.35943E-01      -0.58923E-08      -0.25782E-01       0.28178E+02       0.17774E-01      -0.38265E+02
      0      1       0.11371E-01      -0.48608E-08      -0.58822E-01       0.16914E+02       0.29125E-01       0.66428E+01
      0      1      -0.33997E-01      -0.18556E-07       0.36159E-01       0.97206E+01      -0.39371E-01       0.24950E+02
      0      1      -0.19674E-01      -0.62570E-08       0.88187E-01      -0.10518E+01       0.54669E-01      -0.20716E+02
      0      1       0.25029E-01       0.30731E-08       0.74914E-01      -0.15858E+02       0.12649E+00      -0.10408E+02
      0      1       0.27550E-01       0.17445E-07       0.27391E-01      -0.24641E+02       0.11311E-01       0.38437E+02
      0      1      -0.10855E-01      -0.13360E-07      -0.95082E-01      -0.56174E+01      -0.92121E-01      -0.26629E+01
      0      1       0.45226E-01       0.11163E-07       0.84034E-01      -0.89060E+01       0.40919E-01      -0.35790E+02
      0      1       0.43355E-01       0.70420E-08       0.10449E+00      -0.23289E+02       0.65683E-01       0.21870E+02
      0      1       0.34797E-01       0.25618E-08       0.12479E-01       0.18419E+02       0.14574E+00      -0.11851E+02
      0      1       0.29696E-01      -0.18419E-07       0.36396E-01       0.51274E+01       0.93510E-01      -0.72889E+01
      0      1       0.48280E-02       0.10876E-07       0.19508E-01      -0.27745E+01       0.85431E-02       0.26227E+01
      0      1       0.28505E-01       0.21233E-07       0.60139E-01       0.20403E+02      -0.88075E-02      -0.37069E+02
      0      1       0.29727E-01      -0.25955E-07       0.85270E-01       0.18377E+02       0.29517E-01      -0.27599E+02
      0      1       0.42899E-01       0.24972E-07       0.11410E-01       0.38362E+02       0.29581E-02      -0.11135E+02
      0      1      -0.14364E-01       0.21349E-07       0.68423E-01       0.17235E+02      -0.11542E+00       0.12969E+01
      0      1       0.38745E-02       0.20055E-07      -0.47503E-01      -0.10230E+02       0.71573E-01      -0.31713E+02
      0      1      -0.26094E-01      -0.16987E-07       0.69560E-02       0.15288E+02      -0.10759E+00       0.19924E+02
      0      1      -0.18626E-01      -0.27174E-09      -0.93192E-01       0.10113E+02       0.53771E-01      -0.41026E+02
      0      1      -0.97904E-03       0.25975E-07       0.78863E-01      -0.38136E+02       0.74699E-01       0.47944E+01
      0      1       0.33020E-01       0.10587E-07       0.24377E-01       0.58897E+01       0.12925E+00      -0.85071E+01
      0      1       0.44224E-01       0.26056E-07       0.10559E+00       0.16900E+02       0.16784E-01      -0.16572E+02
      0      1       0.16298E-01       0.10545E-07       0.11108E+00       0.19310E+02      -0.20005E-01       0.74948E+00
      0      1      -0.25906E-01       0.11214E-07       0.56267E-01       0.30310E+02       0.23979E-01       0.16139E+01
      0      1       0.19810E-01       0.11426E-07      -0.90232E-02      -0.21207E+02      -0.13517E+00      -0.90246E+01
      0      1       0.43478E-01      -0.18350E-07       0.76528E-01       0.15522E+02      -0.20103E-01       0.85192E+01
      0      1       0.68281E-03       0.10087E-07      -0.81017E-01      -0.94287E+01       0.61705E-01      -0.29534E+01
      0      1       0.33273E-01      -0.24228E-07       0.87431E-01      -0.67657E+01       0.11020E+00       0.82006E+01
      0      1      -0.14937E-01       0.20420E-07       0.14159E+00       0.68874E+01       0.18551E-01      -0.23569E+02
      0      1      -0.35752E-01      -0.51423E-08      -0.10813E+00       0.11024E+02      -0.88366E-01      -0.10688E+01
      0      1      -0.29928E-01      -0.17301E-07       0.43882E-02      -0.12895E+02      -0.86136E-01       0.28500E+02
      0      1      -0.12964E-01       0.64912E-09       0.21613E-01      -0.88013E+01      -0.23180E-01       0.25322E+02
      0      1       0.34182E-01       0.80714E-08       0.41005E-01       0.30271E+01       0.41086E-01       0.97834E+01
      0      1       0.49530E-02       0.69993E-08      -0.56855E-01       0.14019E+02       0.86609E-02      -0.52378E+01
      0      1      -0.15369E-01       0.98840E-08       0.34362E-01      -0.37580E+02       0.47296E-01      -0.31728E+02
      0      1       0.22117E-01       0.10145E-07       0.25600E-02      -0.15548E+02       0.49033E-01       0.15087E+02
      0      1       0.22743E-01      -0.89845E-08       0.10281E+00      -0.10291E+02       0.16256E-01       0.28921E+02
      0      1      -0.40145E-02      -0.30128E-08       0.24194E-01      -0.16608E+02       0.32497E-01      -0.26244E+02
      0      1      -0.24413E-02       0.20617E-07      -0.11487E+00      -0.12960E+02       0.17959E-03       0.44102E+01
      0      1      -0.14339E-01      -0.24356E-08       0.87931E-01       0.12655E+02       0.22649E-01       0.48067E+01
      0      1      -0.25534E-01       0.14516E-07       0.37348E-01      -0.35258E+01      -0.14338E+00      -0.20027E+02
      0      1      -0.34550E-01       0.18400E-07      -0.13118E-01      -0.33262E+02       0.70846E-01       0.14593E+02
      0      1      -0.28732E-01      -0.20221E-08       0.65008E-02       0.24954E+02       0.68585E-01       0.33400E+02
      0      1       0.32661E-01       0.22240E-07       0.33421E-01       0.29859E+02      -0.19422E-01       0.40709E+02
      0      1      -0.16535E-01       0.20223E-07      -0.88202E-01       0.27517E+02       0.79983E-01       0.31377E+01
      0      1      -0.11202E-01       0.39065E-08      -0.74357E-01       0.20230E+02      -0.51571E-01       0.11350E+02
      0      1       0.38494E-01      -0.57579E-08       0.75210E-01      -0.28080E+02      -0.99414E-01      -0.10917E+02
      0      1       0.39865E-01       0.15012E-07      -0.74544E-01      -0.24944E+02       0.77644E-01       0.29968E+02
      0      1       0.23060E-01       0.59008E-08       0.33304E-01       0.45711E+02      -0.66888E-01       0.13180E+02
      0      1      -0.16051E-01       0.62447E-08       0.45713E-01      -0.11043E+01       0.80295E-01      -0.31225E+02
      0      1      -0.41140E-01      -0.12282E-08      -0.25433E-01      -0.23722E+02      -0.78856E-01      -0.32756E+02
      0      1      -0.74624E-02      -0.11902E-07      -0.11860E+00      -0.40183E+01       0.66610E-01      -0.12430E+02
      0      1       0.44557E-01       0.21120E-07      -0.12885E+00       0.11291E+02      -0.49238E-02       0.17413E+02
      0      1       0.10379E-01       0.37278E-08       0.10042E+00      -0.31371E+01       0.90057E-01       0.13212E+02
      0      1       0.28273E-01      -0.11437E-07       0.76956E-01      -0.35409E+02      -0.12298E-01      -0.55540E+01
      0      1       0.17257E-01      -0.16661E-08       0.90569E-01      -0.14457E+02      -0.34727E-01      -0.27138E+01
      0      1       0.33837E-01      -0.20672E-08       0.10779E+00      -0.18853E+02       0.39153E-01      -0.20301E+02
      0      1       0.13613E-01      -0.27043E-08      -0.10135E+00       0.28441E+02      -0.35420E-01       0.11788E+02
      0      1       0.34194E-01       0.18394E-07       0.12619E+00       0.80736E+01       0.60153E-01      -0.17480E+02
      0      1      -0.29960E-01      -0.68084E-08       0.15257E-01      -0.11995E+01      -0.46611E-01      -0.26047E+02
      0      1       0.17575E-01       0.15461E-07       0.31788E-01       0.89463E+01      -0.12981E-01      -0.45586E+02
      0      1       0.22414E-01      -0.17963E-07      -0.49669E-01      -0.12952E+02       0.70255E-01       0.37258E+02
      0      1      -0.37065E-01       0.10171E-07       0.72727E-01      -0.22776E+02      -0.11753E+00       0.67784E+01
      0      1      -0.28479E-02      -0.82893E-08      -0.38302E-01       0.60050E+01      -0.67098E-01      -0.48541E+02
      0      1       0.36143E-01      -0.74413E-08       0.58848E-01       0.16993E+02       0.43579E-01      -0.45419E+02
      0      1       0.36393E-01      -0.19603E-07       0.49623E-01      -0.19086E+02      -0.42026E-01      -0.46319E+02
      0      1       0.17727E-02       0.16079E-08       0.65452E-01      -0.43045E+02      -0.45592E-01       0.11165E+02
      0      1       0.14231E-01       0.14879E-07      -0.31608E-01      -0.58277E+00      -0.11698E-02       0.13020E+02
      0      1      -0.37009E-01      -0.25871E-07      -0.63019E-01      -0.16798E+02       0.13062E+00      -0.15293E+02
      0      1       0.32620E-01      -0.43904E-08       0.11616E+00      -0.19272E+02      -0.96533E-01      -0.75204E+01
      0      1       0.16654E-01      -0.22555E-07      -0.13827E+00       0.79127E+01      -0.40270E-01      -0.18000E+01
      0      1       0.17063E-01      -0.25236E-07       0.30412E-01      -0.18432E+02      -0.10635E+00      -0.34679E+02
      0      1       0.62359E-02       0.18535E-07      -0.66349E-01       0.29838E+02      -0.53878E-01      -0.27742E+01
      0      1      -0.43308E-01       0.25927E-07      -0.27815E-01      -0.95035E+01      -0.37443E-01       0.31088E+02
      0      1      -0.20847E-01      -0.16749E-07      -0.87232E-02      -0.10192E+02      -0.15969E-01       0.21984E+02
      0      1       0.18420E-01       0.18326E-07      -0.97929E-01      -0.40515E+02      -0.19113E-01      -0.97465E+01
      0      1      -0.15679E-01       0.18223E-07       0.32301E-01      -0.87201E+01       0.64211E-01       0.12349E+02
      0      1       0.35907E-01      -0.24572E-07      -0.45950E-01       0.79744E+01       0.67223E-01      -0.30883E+02
      0      1      -0.69877E-02      -0.95591E-08       0.15878E-01       0.25622E+02       0.47280E-01      -0.14814E+02
      0      1      -0.45212E-01       0.17925E-07       0.84850E-01       0.12463E+01       0.68854E-01      -0.15598E+02
      0      1       0.31777E-01       0.12891E-07       0.21251E-01      -0.32589E+02      -0.76786E-01      -0.13805E+02
      0      1      -0.42462E-01      -0.21009E-07       0.35307E-01       0.23749E+02       0.11079E+00      -0.30180E+02
      0      1      -0.38738E-01       0.20732E-07       0.85924E-01       0.57993E+01      -0.86976E-01      -0.15259E+01
      0      1      -0.19872E-01       0.23874E-07      -0.81277E-01      -0.15401E+02       0.85363E-01      -0.20954E+02
      0      1      -0.29362E-01       0.24482E-07       0.86341E-01       0.77883E+01       0.33499E-01       0.21275E+02
      0      1       0.22588E-01      -0.23701E-07      -0.62740E-01      -0.91363E+01       0.11684E+00       0.11339E+02
      0      1      -0.10446E-01      -0.17383E-07      -0.65157E-02       0.27969E+01       0.11608E+00      -0.20543E+02
      0      1      -0.82893E-02       0.88908E-08      -0.93872E-01      -0.13826E+02       0.68439E-01      -0.53447E+01
      0      1       0.52180E-02      -0.15391E-07       0.12060E+00      -0.35064E+02       0.29701E-01       0.61325E+01
      0      1       0.38154E-01      -0.22832E-07      -0.11722E+00      -0.33084E+02       0.23821E-01       0.39496E+01
      0      1       0.50598E-02      -0.14912E-07      -0.23819E-02       0.11399E+02       0.13422E+00       0.63444E+01
      0      1      -0.41940E-01       0.18523E-07       0.48996E-01       0.27528E+02      -0.30598E-01      -0.18836E+02
      0      1       0.38843E-01      -0.75167E-08       0.26563E-01       0.97454E+01      -0.12319E+00       0.67707E+01
      0      1       0.18138E-01      -0.19047E-07       0.26798E-02      -0.12217E+02       0.48655E-01       0.87823E+01
      0      1      -0.42095E-01      -0.52402E-09       0.86639E-01       0.48620E+01       0.65122E-01       0.73202E+00
      0      1      -0.41117E-01       0.11275E-07       0.89104E-01       0.17310E+02       0.38765E-02       0.13937E+02
      0      1      -0.19716E-01       0.28304E-08      -0.15707E-01       0.43938E+02       0.85214E-02      -0.73918E+01
      0      1       0.29485E-01       0.28932E-08      -0.11520E-01       0.14663E+02       0.74823E-01       0.34484E+02
      0      1      -0.17014E-01      -0.25324E-07       0.10643E-01      -0.28364E+02      -0.42111E-01       0.32964E+02
      0      1       0.20705E-02      -0.19549E-07      -0.67684E-01       0.65943E+01      -0.69134E-01       0.10417E+02
      0      1      -0.55227E-02       0.22306E-07      -0.12892E+00      -0.28655E+02      -0.46607E-01      -0.27287E+01
      0      1      -0.35604E-01       0.60561E-08       0.36115E-01      -0.10496E+02       0.22021E-01       0.51485E+02
      0      1      -0.23337E-01       0.86687E-08      -0.13683E-01       0.25840E+02       0.12384E-01       0.40963E+02
      0      1       0.33690E-01       0.17720E-09       0.17009E-01       0.16028E+02       0.10120E+00       0.93264E+01
      0      1      -0.17485E-01       0.11034E-07      -0.73699E-01       0.34149E+02      -0.85265E-01       0.10521E+02
      0      1       0.28419E-01      -0.19346E-07      -0.32212E-01      -0.45706E+02      -0.15815E-01      -0.54016E+01
      0      1       0.15282E-01      -0.59350E-08       0.56574E-01      -0.31316E+02       0.25331E-01       0.63782E+01
      0      1       0.45125E-01      -0.17190E-07       0.12482E+00       0.11628E+02      -0.20398E-01       0.26883E+02
      0      1       0.43590E-01       0.10419E-07       0.33209E-01      -0.44189E+02       0.45549E-01      -0.25711E+02
      0      1      -0.16747E-01       0.25336E-07       0.44149E-01       0.33241E+02      -0.10438E+00      -0.99013E+01
      0      1       0.34815E-01       0.12997E-07      -0.44899E-01      -0.65479E+01       0.70385E-01      -0.12335E+02
      0      1      -0.42178E-01      -0.17413E-07       0.23923E-01       0.18763E+02       0.12301E+00      -0.67841E+01
      0      1      -0.16407E-01      -0.15080E-07       0.94798E-01      -0.24560E+02       0.65741E-01       0.15879E+02
      0      1       0.38115E-01       0.21874E-07       0.30907E-01      -0.27655E+02      -0.23158E-01       0.37007E+02
      0      1      -0.29479E-01      -0.11003E-08      -0.10985E+00      -0.36065E+02      -0.43469E-01      -0.79487E+01
      0      1      -0.15592E-01       0.85295E-08      -0.40631E-01      -0.23679E+02       0.73600E-01      -0.27808E+02
      0      1      -0.19583E-01       0.22489E-07       0.15238E-01       0.21455E+01      -0.41058E-02       0.36904E+02
      0      1      -0.13048E-01      -0.13766E-07       0.88804E-01       0.58032E+01       0.11211E+00      -0.78350E+01
      0      1      -0.25021E-01       0.20356E-07      -0.67147E-01       0.97941E+01      -0.34548E-02       0.10958E+02
      0      1      -0.10924E-01       0.32660E-08       0.61704E-01      -0.68976E+01       0.13501E+00      -0.21013E+02
      0      1       0.22728E-02      -0.15240E-07      -0.42475E-01      -0.37018E+01      -0.27223E-03       0.33065E+02
      0      1      -0.38283E-01      -0.81092E-08       0.11739E+00       0.12879E+02      -0.52943E-01       0.93676E+01
      0      1      -0.21716E-02      -0.87972E-08       0.68365E-02       0.13701E+02       0.58598E-02      -0.47284E+01
      0      1      -0.22064E-01      -0.20748E-07       0.41941E-01       0.15364E+02       0.34008E-01      -0.18246E+02
      0      1       0.29887E-01      -0.13784E-07      -0.68379E-01       0.70646E+01      -0.63115E-01       0.30815E+01
      0      1      -0.39643E-01      -0.22858E-07       0.96347E-01      -0.30927E+02      -0.78154E-01       0.39175E+01
      0      1      -0.46900E-02       0.49439E-08      -0.94024E-01       0.25561E+02      -0.45534E-01      -0.26757E+01
      0      1      -0.22898E-01      -0.16097E-07       0.27965E-01      -0.37031E+02       0.18162E-01       0.22196E+02
      0      1      -0.19049E-01       0.22602E-07       0.37599E-02       0.28948E+02       0.11479E+00       0.58592E+01
      0      1       0.21818E-01       0.17387E-07      -0.11075E+00       0.15093E+02       0.61551E-01       0.26000E+02
      0      1       0.29716E-01       0.25869E-07       0.30398E-01       0.11561E+02      -0.62505E-01      -0.29824E+02
      0      1      -0.18601E-01       0.24775E-07      -0.77188E-01      -0.35070E+02       0.54736E-01       0.23295E+02
      0      1       0.30812E-01       0.21408E-07       0.97113E-01       0.28897E+02      -0.91148E-01      -0.24480E+01
      0      1       0.35943E-01       0.52697E-08      -0.54320E-01      -0.26469E+02      -0.20279E-01       0.28968E+02
      0      1      -0.36532E-02       0.94552E-08      -0.10146E+00      -0.31834E+02      -0.49072E-01      -0.72714E+01
      0      1       0.24294E-01       0.15961E-07      -0.45648E-01       0.28568E+02      -0.17410E-01      -0.40374E+02
      0      1      -0.34696E-01       0.24711E-07      -0.26975E-01       0.21093E+02       0.91073E-01       0.25831E+02
      0      1      -0.25092E-03      -0.31057E-09       0.74007E-01       0.25786E+02      -0.31355E-01      -0.29541E+02
      0      1       0.13627E-01       0.24938E-07       0.11289E+00       0.24530E+02       0.66551E-01      -0.69788E+01
      0      1       0.25407E-02      -0.89829E-08      -0.74772E-02      -0.41257E+02      -0.54394E-01       0.82795E+00
      0      1       0.37697E-01      -0.11695E-07      -0.11890E+00      -0.10316E+02       0.83856E-01      -0.35468E+01
      0      1      -0.26360E-01      -0.12373E-08       0.33024E-01       0.33887E+02       0.74079E-01      -0.17663E+02
      0      1       0.37310E-01      -0.16429E-07      -0.11413E+00       0.21138E+02       0.50902E-02       0.24531E+02
      0      1       0.36912E-01      -0.15470E-07       0.77498E-01      -0.45581E+01      -0.10170E+00      -0.12209E+02
      0      1      -0.18734E-01       0.39081E-08       0.63655E-01       0.15770E+02       0.11407E+00      -0.18026E+01
      0      1       0.45477E-01       0.68860E-08      -0.81021E-01      -0.31800E+02      -0.33460E-01      -0.26492E+02
      0      1       0.25416E-01      -0.71127E-09      -0.37383E-01       0.32045E+02       0.70085E-02      -0.24427E+02
      0      1      -0.40066E-03      -0.24158E-07      -0.14995E-01       0.26038E+02      -0.28661E-01       0.32925E+02
      0      1       0.22470E-01      -0.59960E-08       0.49045E-01      -0.31655E+02      -0.32931E-01       0.41231E+02
      0      1      -0.19738E-01       0.67798E-08      -0.10609E+00      -0.94044E+01      -0.46366E-01       0.15521E+02
      0      1      -0.31153E-01       0.27896E-08      -0.49109E-01       0.48654E+01      -0.93311E-01       0.12394E+02
      0      1       0.28824E-01      -0.38305E-08      -0.29905E-01      -0.31231E+02      -0.32165E-01      -0.69644E+01
      0      1      -0.82753E-02      -0.14527E-07      -0.33871E-01       0.62797E+01       0.94249E-01       0.12495E+02
      0      1      -0.24591E-01       0.12854E-07       0.23522E-01      -0.11466E+01      -0.47250E-01      -0.41768E+02
      0      1       0.44196E-01       0.13182E-07       0.87090E-01      -0.26468E+02       0.63796E-01       0.25101E+02
      0      1       0.10478E-01       0.24050E-08      -0.29421E-01       0.90577E+01      -0.72488E-01       0.25509E+02
      0      1       0.39761E-01       0.30539E-08      -0.64965E-01      -0.95571E+01      -0.65492E-01       0.44378E+02
      0      1       0.21447E-01       0.15070E-07       0.13072E+00      -0.14601E+02       0.19310E-01       0.85581E+00
      0      1       0.22257E-01      -0.11295E-07      -0.37526E-01       0.10797E+02       0.14810E+00      -0.18646E+02
      0      1      -0.76553E-02       0.21034E-07      -0.14703E+00       0.20927E+02       0.36196E-01      -0.36427E+01
      0      1       0.21679E-01      -0.11781E-07       0.47978E-01       0.33736E+01       0.14864E+00      -0.55809E+01
      0      1      -0.38389E-01       0.23502E-07       0.15055E-01      -0.23242E+02       0.85328E-01       0.82087E+01
      0      1      -0.41018E-01       0.16700E-07       0.13654E+00      -0.13476E+02      -0.17796E-01       0.23645E+02
      0      1      -0.41858E-01       0.22454E-07      -0.64546E-01       0.35650E+01       0.11658E+00      -0.53280E+00
      0      1      -0.45629E-01       0.15818E-08      -0.73588E-01      -0.14800E+02       0.36239E-01       0.13095E+02
      0      1      -0.90343E-02      -0.22523E-07       0.10404E+00       0.21431E+02       0.66635E-01       0.15866E+02
      0      1      -0.83659E-02       0.64187E-08      -0.91789E-01      -0.33931E+02       0.72932E-01       0.11562E+02
      0      1       0.41011E-02      -0.37841E-08       0.40797E-01      -0.47734E+02      -0.50464E-01      -0.17383E+02
      0      1       0.23137E-01       0.72719E-08      -0.83975E-01       0.13970E+01      -0.14982E-01      -0.13335E+02
      0      1       0.29747E-01       0.24879E-08       0.97243E-03      -0.57584E+01       0.14497E+00       0.10982E+02
      0      1       0.30450E-01       0.14277E-09      -0.16524E-01       0.29255E+02      -0.62165E-01      -0.16818E+02
      0      1       0.81189E-02      -0.20908E-07      -0.23576E-01       0.29688E+02       0.58520E-01      -0.37534E+02
      0      1      -0.36209E-02       0.60341E-08      -0.71960E-01      -0.21721E+02      -0.23119E-01       0.31223E+02
      0      1       0.11683E-01       0.55560E-08       0.12442E-01       0.31355E+02      -0.61095E-01      -0.31733E+02
      0      1      -0.36097E-01      -0.16957E-07      -0.11155E+00       0.12378E+01      -0.29602E-01      -0.74790E+01
      0      1      -0.28511E-01      -0.21209E-07       0.40573E-02       0.25547E+02      -0.83339E-01       0.70307E+01
      0      1       0.42146E-01       0.20425E-07       0.12926E-01      -0.41858E+02       0.56338E-01      -0.18208E+02
      0      1      -0.43675E-01       0.96279E-08       0.65541E-02      -0.10259E+02      -0.48323E-01      -0.45961E+02
      0      1       0.40716E-01       0.16044E-07      -0.87910E-01      -0.60764E+01       0.13853E+00       0.29432E+00
      0      1      -0.35347E-01       0.93749E-08       0.96286E-01      -0.35674E+02      -0.16169E-01       0.12209E+02
      0      1      -0.24436E-01      -0.18284E-07      -0.52595E-01      -0.48766E+02      -0.41063E-01       0.30908E+01
      0      1       0.34356E-01       0.30992E-08       0.40534E-01       0.34714E+02       0.26615E-01      -0.32466E+02
      0      1       0.10972E-02       0.89099E-08       0.15393E+00       0.15907E+02       0.86240E-02       0.11072E+02
      0      1      -0.18034E-01       0.25132E-07      -0.17521E-01       0.80994E+01       0.27212E-01      -0.31125E+02
      0      1       0.36298E-01       0.15590E-07       0.87451E-01      -0.74174E+01      -0.27518E-01      -0.17837E+02
      0      1      -0.21145E-01       0.61090E-08      -0.46792E-01      -0.38053E+02      -0.81453E-01      -0.25511E+01
      0      1      -0.32103E-01      -0.56599E-09       0.13408E+00      -0.12224E+02       0.29383E-01       0.11036E+01
      0      1      -0.90475E-03       0.60131E-08      -0.55802E-01       0.16424E+02       0.69866E-01      -0.22502E+02
